datetime,0x_whale_transaction_count_100k_usd_to_inf,1inch_whale_transaction_count_100k_usd_to_inf,aave_whale_transaction_count_100k_usd_to_inf,alchemix_whale_transaction_count_100k_usd_to_inf,ampleforth_whale_transaction_count_100k_usd_to_inf,api3_whale_transaction_count_100k_usd_to_inf,bancor_whale_transaction_count_100k_usd_to_inf,band-protocol_whale_transaction_count_100k_usd_to_inf,coin98_whale_transaction_count_100k_usd_to_inf,cow-protocol_whale_transaction_count_100k_usd_to_inf,crvusd_whale_transaction_count_100k_usd_to_inf,dia-data_whale_transaction_count_100k_usd_to_inf,dydx_whale_transaction_count_100k_usd_to_inf,frax_whale_transaction_count_100k_usd_to_inf,frax-share_whale_transaction_count_100k_usd_to_inf,injective-protocol_whale_transaction_count_100k_usd_to_inf,lido-dao_whale_transaction_count_100k_usd_to_inf,liquity_whale_transaction_count_100k_usd_to_inf,liquity-usd_whale_transaction_count_100k_usd_to_inf,loopring_whale_transaction_count_100k_usd_to_inf,magic-internet-money_whale_transaction_count_100k_usd_to_inf,maker_whale_transaction_count_100k_usd_to_inf,marlin_whale_transaction_count_100k_usd_to_inf,melon_whale_transaction_count_100k_usd_to_inf,olympus_whale_transaction_count_100k_usd_to_inf,orbs_whale_transaction_count_100k_usd_to_inf,orion-protocol_whale_transaction_count_100k_usd_to_inf,pendle_whale_transaction_count_100k_usd_to_inf,rocket-pool_whale_transaction_count_100k_usd_to_inf,spell-token_whale_transaction_count_100k_usd_to_inf,ssv-network_whale_transaction_count_100k_usd_to_inf,sushi_whale_transaction_count_100k_usd_to_inf,tellor_whale_transaction_count_100k_usd_to_inf,uma_whale_transaction_count_100k_usd_to_inf,uniswap_whale_transaction_count_100k_usd_to_inf,yearn-finance_whale_transaction_count_100k_usd_to_inf
2024-02-15 00:00:00+00:00,13.0,14.0,67.0,0.0,1.0,79.0,1.0,0.0,0.0,4.0,80.0,0.0,36.0,21.0,8.0,45.0,48.0,9.0,21.0,0.0,3.0,83.0,2.0,0.0,0.0,4.0,30.0,5.0,22.0,2.0,1.0,5.0,4.0,18.0,117.0,0.0
2024-02-16 00:00:00+00:00,6.0,11.0,50.0,0.0,1.0,48.0,1.0,1.0,0.0,3.0,145.0,9.0,25.0,90.0,17.0,117.0,21.0,8.0,6.0,3.0,0.0,62.0,3.0,1.0,0.0,2.0,39.0,4.0,6.0,4.0,2.0,17.0,12.0,9.0,72.0,3.0
2024-02-17 00:00:00+00:00,9.0,12.0,12.0,,0.0,27.0,7.0,0.0,0.0,2.0,59.0,18.0,11.0,22.0,6.0,87.0,12.0,0.0,11.0,1.0,3.0,32.0,1.0,1.0,2.0,0.0,17.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0,21.0,0.0
2024-02-18 00:00:00+00:00,7.0,22.0,27.0,,0.0,6.0,1.0,2.0,2.0,0.0,70.0,8.0,20.0,27.0,8.0,50.0,39.0,0.0,10.0,1.0,0.0,46.0,1.0,0.0,4.0,1.0,15.0,7.0,4.0,1.0,1.0,2.0,6.0,1.0,73.0,0.0
2024-02-19 00:00:00+00:00,6.0,0.0,54.0,1.0,1.0,9.0,0.0,3.0,0.0,3.0,157.0,8.0,25.0,84.0,16.0,58.0,73.0,7.0,34.0,4.0,0.0,67.0,0.0,2.0,0.0,3.0,24.0,8.0,7.0,0.0,1.0,6.0,0.0,13.0,27.0,0.0
2024-02-20 00:00:00+00:00,4.0,10.0,43.0,1.0,0.0,24.0,3.0,1.0,2.0,0.0,190.0,13.0,17.0,51.0,22.0,62.0,57.0,2.0,69.0,6.0,12.0,74.0,5.0,0.0,0.0,10.0,0.0,7.0,4.0,0.0,4.0,8.0,10.0,7.0,75.0,2.0
2024-02-21 00:00:00+00:00,3.0,2.0,70.0,0.0,6.0,11.0,3.0,0.0,5.0,0.0,142.0,2.0,12.0,44.0,22.0,27.0,83.0,6.0,31.0,1.0,5.0,66.0,1.0,0.0,3.0,4.0,11.0,9.0,10.0,0.0,4.0,4.0,19.0,3.0,53.0,2.0
2024-02-22 00:00:00+00:00,4.0,6.0,15.0,10.0,0.0,13.0,0.0,0.0,1.0,0.0,186.0,0.0,78.0,60.0,24.0,26.0,44.0,40.0,13.0,5.0,8.0,66.0,4.0,0.0,0.0,5.0,5.0,23.0,12.0,44.0,2.0,21.0,43.0,0.0,31.0,3.0
2024-02-23 00:00:00+00:00,1.0,22.0,98.0,11.0,0.0,10.0,4.0,0.0,6.0,1.0,117.0,0.0,58.0,35.0,12.0,19.0,75.0,5.0,15.0,0.0,5.0,51.0,1.0,0.0,3.0,8.0,5.0,11.0,1.0,19.0,3.0,26.0,13.0,0.0,941.0,8.0
2024-02-24 00:00:00+00:00,2.0,97.0,76.0,2.0,0.0,13.0,1.0,0.0,7.0,0.0,86.0,1.0,122.0,59.0,23.0,12.0,34.0,5.0,33.0,14.0,0.0,71.0,0.0,,3.0,2.0,2.0,4.0,15.0,6.0,6.0,39.0,15.0,6.0,637.0,23.0
2024-02-25 00:00:00+00:00,2.0,14.0,37.0,4.0,0.0,6.0,2.0,1.0,1.0,0.0,47.0,0.0,40.0,18.0,19.0,25.0,107.0,3.0,18.0,3.0,0.0,26.0,0.0,,3.0,2.0,7.0,5.0,11.0,48.0,3.0,19.0,1.0,1.0,187.0,6.0
2024-02-26 00:00:00+00:00,13.0,20.0,120.0,3.0,,11.0,2.0,3.0,6.0,1.0,89.0,1.0,50.0,62.0,28.0,18.0,136.0,4.0,19.0,3.0,6.0,35.0,3.0,,8.0,4.0,12.0,14.0,7.0,20.0,7.0,14.0,5.0,9.0,243.0,2.0
2024-02-27 00:00:00+00:00,12.0,27.0,52.0,1.0,8.0,20.0,10.0,0.0,0.0,0.0,149.0,1.0,48.0,12.0,28.0,93.0,45.0,4.0,19.0,3.0,0.0,80.0,0.0,1.0,3.0,5.0,4.0,18.0,4.0,20.0,0.0,19.0,7.0,3.0,178.0,4.0
2024-02-28 00:00:00+00:00,14.0,16.0,89.0,1.0,7.0,17.0,11.0,1.0,3.0,1.0,355.0,0.0,60.0,59.0,6.0,81.0,123.0,15.0,55.0,6.0,0.0,80.0,5.0,0.0,2.0,8.0,2.0,6.0,22.0,19.0,6.0,12.0,12.0,9.0,255.0,11.0
2024-02-29 00:00:00+00:00,3.0,30.0,111.0,2.0,4.0,11.0,2.0,0.0,4.0,3.0,420.0,1.0,45.0,85.0,21.0,56.0,115.0,4.0,65.0,8.0,6.0,70.0,3.0,0.0,1.0,8.0,2.0,14.0,24.0,51.0,0.0,17.0,22.0,8.0,330.0,10.0
2024-03-01 00:00:00+00:00,15.0,10.0,76.0,0.0,6.0,7.0,1.0,3.0,0.0,0.0,248.0,2.0,62.0,48.0,33.0,81.0,91.0,6.0,35.0,5.0,3.0,45.0,6.0,0.0,4.0,2.0,4.0,23.0,5.0,71.0,3.0,14.0,25.0,18.0,154.0,10.0
2024-03-02 00:00:00+00:00,2.0,6.0,79.0,1.0,7.0,10.0,0.0,3.0,12.0,0.0,78.0,0.0,28.0,47.0,16.0,37.0,73.0,0.0,14.0,6.0,0.0,35.0,2.0,1.0,0.0,3.0,1.0,4.0,7.0,74.0,0.0,6.0,11.0,2.0,327.0,7.0
2024-03-03 00:00:00+00:00,5.0,18.0,56.0,1.0,0.0,4.0,3.0,0.0,7.0,1.0,153.0,0.0,35.0,39.0,20.0,52.0,61.0,2.0,38.0,12.0,3.0,33.0,2.0,1.0,0.0,0.0,6.0,4.0,8.0,39.0,7.0,12.0,31.0,0.0,283.0,13.0
2024-03-04 00:00:00+00:00,22.0,24.0,107.0,4.0,5.0,6.0,1.0,2.0,4.0,2.0,227.0,11.0,58.0,54.0,33.0,82.0,93.0,7.0,20.0,8.0,7.0,59.0,0.0,0.0,0.0,3.0,2.0,9.0,8.0,36.0,13.0,18.0,6.0,7.0,216.0,9.0
2024-03-05 00:00:00+00:00,27.0,29.0,106.0,4.0,7.0,4.0,4.0,2.0,10.0,0.0,731.0,0.0,75.0,107.0,66.0,53.0,138.0,6.0,39.0,27.0,9.0,83.0,5.0,1.0,0.0,11.0,5.0,5.0,17.0,18.0,5.0,7.0,12.0,5.0,471.0,51.0
2024-03-06 00:00:00+00:00,55.0,62.0,131.0,8.0,16.0,9.0,6.0,1.0,0.0,2.0,496.0,5.0,66.0,122.0,56.0,31.0,126.0,6.0,84.0,7.0,0.0,91.0,7.0,1.0,1.0,9.0,7.0,14.0,18.0,12.0,4.0,36.0,11.0,10.0,761.0,17.0
2024-03-07 00:00:00+00:00,55.0,47.0,96.0,3.0,35.0,11.0,0.0,1.0,0.0,1.0,163.0,2.0,43.0,67.0,23.0,77.0,55.0,8.0,22.0,5.0,0.0,51.0,6.0,1.0,0.0,9.0,8.0,3.0,22.0,18.0,6.0,11.0,10.0,7.0,267.0,10.0
2024-03-08 00:00:00+00:00,17.0,58.0,145.0,0.0,16.0,18.0,2.0,2.0,6.0,1.0,259.0,2.0,34.0,56.0,19.0,44.0,64.0,12.0,50.0,6.0,0.0,50.0,1.0,5.0,6.0,6.0,9.0,6.0,5.0,25.0,2.0,14.0,3.0,3.0,208.0,15.0
2024-03-09 00:00:00+00:00,19.0,31.0,37.0,2.0,5.0,11.0,0.0,1.0,0.0,8.0,135.0,1.0,33.0,78.0,67.0,42.0,44.0,43.0,39.0,5.0,3.0,209.0,11.0,0.0,0.0,1.0,0.0,6.0,3.0,22.0,1.0,4.0,6.0,14.0,161.0,7.0
2024-03-10 00:00:00+00:00,155.0,19.0,46.0,1.0,2.0,4.0,8.0,0.0,0.0,1.0,267.0,0.0,39.0,61.0,20.0,14.0,44.0,15.0,48.0,15.0,5.0,203.0,9.0,4.0,5.0,4.0,4.0,6.0,2.0,8.0,0.0,9.0,3.0,9.0,127.0,7.0
2024-03-11 00:00:00+00:00,212.0,27.0,82.0,1.0,8.0,11.0,9.0,4.0,23.0,1.0,470.0,4.0,45.0,90.0,14.0,56.0,76.0,33.0,48.0,26.0,0.0,221.0,3.0,0.0,0.0,5.0,32.0,3.0,9.0,7.0,5.0,11.0,5.0,6.0,155.0,12.0
2024-03-12 00:00:00+00:00,210.0,25.0,62.0,5.0,9.0,10.0,5.0,7.0,10.0,14.0,436.0,1.0,45.0,116.0,27.0,106.0,45.0,0.0,41.0,27.0,8.0,240.0,4.0,0.0,0.0,9.0,18.0,2.0,22.0,76.0,6.0,13.0,4.0,22.0,172.0,19.0
2024-03-13 00:00:00+00:00,88.0,37.0,108.0,4.0,12.0,27.0,7.0,6.0,4.0,0.0,383.0,0.0,48.0,162.0,32.0,25.0,48.0,0.0,72.0,9.0,0.0,197.0,4.0,2.0,0.0,13.0,9.0,11.0,22.0,13.0,47.0,9.0,4.0,9.0,83.0,5.0
2024-03-14 00:00:00+00:00,246.0,26.0,78.0,7.0,5.0,19.0,5.0,0.0,17.0,0.0,448.0,3.0,47.0,95.0,36.0,77.0,68.0,9.0,26.0,116.0,0.0,189.0,6.0,0.0,4.0,9.0,17.0,6.0,11.0,18.0,33.0,14.0,4.0,5.0,134.0,18.0
2024-03-15 00:00:00+00:00,348.0,19.0,92.0,1.0,2.0,7.0,4.0,2.0,7.0,3.0,745.0,2.0,55.0,131.0,9.0,55.0,68.0,3.0,32.0,74.0,0.0,149.0,12.0,5.0,4.0,5.0,30.0,5.0,15.0,3.0,12.0,26.0,2.0,4.0,153.0,17.0
2024-03-16 00:00:00+00:00,161.0,35.0,37.0,7.0,13.0,3.0,2.0,0.0,0.0,0.0,159.0,1.0,20.0,69.0,19.0,50.0,58.0,1.0,18.0,37.0,0.0,214.0,8.0,1.0,18.0,3.0,29.0,6.0,13.0,0.0,6.0,13.0,2.0,2.0,98.0,3.0
2024-03-17 00:00:00+00:00,201.0,20.0,38.0,1.0,10.0,2.0,2.0,4.0,2.0,0.0,159.0,0.0,14.0,21.0,16.0,16.0,27.0,0.0,20.0,11.0,,271.0,4.0,1.0,2.0,3.0,59.0,5.0,2.0,4.0,1.0,11.0,0.0,8.0,94.0,9.0
2024-03-18 00:00:00+00:00,85.0,8.0,46.0,2.0,22.0,1.0,2.0,0.0,0.0,5.0,94.0,2.0,35.0,42.0,6.0,24.0,80.0,0.0,26.0,8.0,,171.0,2.0,0.0,2.0,4.0,20.0,3.0,15.0,0.0,11.0,16.0,3.0,0.0,75.0,3.0
2024-03-19 00:00:00+00:00,81.0,20.0,40.0,7.0,12.0,4.0,2.0,3.0,0.0,0.0,267.0,1.0,39.0,81.0,31.0,95.0,83.0,28.0,28.0,9.0,,170.0,8.0,0.0,3.0,12.0,11.0,4.0,0.0,13.0,7.0,2.0,1.0,1.0,192.0,14.0
2024-03-20 00:00:00+00:00,81.0,12.0,49.0,12.0,17.0,7.0,1.0,3.0,7.0,1.0,266.0,0.0,25.0,74.0,16.0,48.0,21.0,3.0,68.0,2.0,1.0,133.0,1.0,0.0,0.0,3.0,11.0,14.0,10.0,3.0,10.0,2.0,0.0,1.0,120.0,9.0
2024-03-21 00:00:00+00:00,357.0,8.0,46.0,1.0,6.0,17.0,0.0,0.0,2.0,0.0,246.0,3.0,13.0,77.0,12.0,20.0,49.0,6.0,26.0,6.0,9.0,172.0,4.0,0.0,3.0,3.0,1.0,3.0,20.0,5.0,9.0,9.0,6.0,3.0,104.0,2.0
2024-03-22 00:00:00+00:00,52.0,5.0,35.0,0.0,21.0,4.0,1.0,0.0,2.0,3.0,192.0,5.0,16.0,52.0,6.0,24.0,68.0,1.0,51.0,8.0,20.0,94.0,0.0,17.0,0.0,7.0,7.0,2.0,5.0,0.0,18.0,4.0,7.0,10.0,64.0,1.0
2024-03-23 00:00:00+00:00,22.0,2.0,18.0,1.0,10.0,1.0,0.0,3.0,4.0,1.0,123.0,2.0,3.0,16.0,7.0,4.0,49.0,2.0,13.0,1.0,8.0,21.0,0.0,13.0,0.0,0.0,2.0,17.0,0.0,6.0,6.0,16.0,3.0,2.0,17.0,0.0
2024-03-24 00:00:00+00:00,39.0,4.0,14.0,2.0,9.0,3.0,1.0,0.0,0.0,0.0,131.0,0.0,11.0,44.0,9.0,2.0,32.0,0.0,18.0,2.0,0.0,21.0,3.0,6.0,0.0,0.0,4.0,5.0,4.0,1.0,5.0,1.0,0.0,0.0,25.0,2.0
2024-03-25 00:00:00+00:00,47.0,1.0,55.0,1.0,12.0,9.0,2.0,2.0,4.0,0.0,114.0,1.0,13.0,46.0,1.0,7.0,58.0,10.0,31.0,12.0,4.0,86.0,1.0,1.0,0.0,4.0,11.0,55.0,7.0,0.0,15.0,4.0,5.0,1.0,38.0,2.0
2024-03-26 00:00:00+00:00,50.0,11.0,55.0,5.0,13.0,27.0,5.0,4.0,5.0,1.0,200.0,1.0,25.0,47.0,5.0,15.0,46.0,8.0,13.0,10.0,2.0,66.0,6.0,7.0,1.0,5.0,17.0,17.0,7.0,3.0,6.0,8.0,9.0,0.0,78.0,8.0
2024-03-27 00:00:00+00:00,62.0,9.0,42.0,0.0,19.0,4.0,1.0,0.0,7.0,4.0,179.0,4.0,15.0,34.0,19.0,42.0,72.0,24.0,10.0,1.0,0.0,155.0,3.0,6.0,6.0,3.0,10.0,15.0,9.0,2.0,7.0,12.0,4.0,13.0,130.0,14.0
2024-03-28 00:00:00+00:00,39.0,8.0,36.0,6.0,14.0,7.0,0.0,3.0,0.0,1.0,286.0,3.0,16.0,50.0,4.0,29.0,125.0,5.0,12.0,4.0,0.0,232.0,0.0,6.0,1.0,4.0,6.0,12.0,6.0,25.0,7.0,6.0,3.0,8.0,87.0,0.0
2024-03-29 00:00:00+00:00,220.0,9.0,19.0,3.0,3.0,18.0,1.0,0.0,6.0,1.0,163.0,1.0,13.0,76.0,9.0,22.0,69.0,18.0,27.0,6.0,0.0,428.0,6.0,3.0,0.0,3.0,3.0,8.0,3.0,15.0,1.0,14.0,8.0,2.0,109.0,8.0
2024-03-30 00:00:00+00:00,168.0,12.0,23.0,0.0,5.0,5.0,1.0,0.0,6.0,1.0,79.0,0.0,12.0,26.0,0.0,5.0,57.0,6.0,5.0,5.0,0.0,118.0,0.0,1.0,2.0,0.0,1.0,2.0,11.0,0.0,9.0,11.0,10.0,0.0,35.0,3.0
2024-03-31 00:00:00+00:00,109.0,4.0,20.0,0.0,7.0,7.0,3.0,0.0,1.0,0.0,99.0,5.0,4.0,54.0,9.0,24.0,70.0,16.0,17.0,4.0,15.0,171.0,1.0,8.0,0.0,0.0,5.0,31.0,14.0,0.0,5.0,8.0,3.0,6.0,65.0,6.0
2024-04-01 00:00:00+00:00,26.0,6.0,52.0,1.0,8.0,1.0,2.0,1.0,3.0,0.0,165.0,0.0,20.0,51.0,11.0,26.0,102.0,11.0,10.0,0.0,23.0,135.0,2.0,3.0,1.0,15.0,3.0,30.0,19.0,4.0,12.0,18.0,1.0,0.0,140.0,5.0
2024-04-02 00:00:00+00:00,51.0,13.0,65.0,4.0,3.0,2.0,1.0,2.0,0.0,1.0,255.0,0.0,34.0,244.0,29.0,41.0,80.0,10.0,30.0,3.0,18.0,310.0,3.0,0.0,8.0,2.0,13.0,25.0,15.0,2.0,3.0,40.0,0.0,0.0,128.0,12.0
2024-04-03 00:00:00+00:00,36.0,10.0,32.0,5.0,9.0,10.0,1.0,0.0,1.0,0.0,169.0,0.0,17.0,153.0,17.0,45.0,59.0,12.0,27.0,1.0,13.0,178.0,9.0,0.0,0.0,2.0,13.0,16.0,4.0,3.0,0.0,88.0,1.0,0.0,99.0,5.0
2024-04-04 00:00:00+00:00,10.0,3.0,31.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,155.0,0.0,27.0,178.0,16.0,11.0,76.0,4.0,11.0,1.0,9.0,151.0,2.0,2.0,1.0,5.0,11.0,36.0,7.0,0.0,3.0,27.0,0.0,1.0,34.0,6.0
2024-04-05 00:00:00+00:00,6.0,6.0,27.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,56.0,,45.0,119.0,10.0,43.0,62.0,4.0,11.0,1.0,3.0,96.0,0.0,2.0,0.0,2.0,1.0,29.0,2.0,0.0,4.0,15.0,1.0,1.0,36.0,6.0
2024-04-06 00:00:00+00:00,10.0,4.0,29.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,54.0,,18.0,58.0,6.0,63.0,7.0,1.0,24.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,7.0
2024-04-07 00:00:00+00:00,46.0,2.0,33.0,20.0,6.0,4.0,7.0,,0.0,0.0,144.0,,6.0,109.0,5.0,11.0,40.0,2.0,33.0,0.0,42.0,76.0,2.0,3.0,0.0,4.0,1.0,17.0,2.0,3.0,0.0,0.0,1.0,0.0,52.0,7.0
2024-04-08 00:00:00+00:00,51.0,44.0,30.0,29.0,0.0,3.0,9.0,,,8.0,136.0,1.0,22.0,185.0,8.0,14.0,97.0,3.0,6.0,2.0,9.0,145.0,0.0,9.0,0.0,2.0,14.0,43.0,2.0,0.0,11.0,2.0,0.0,15.0,65.0,5.0
2024-04-09 00:00:00+00:00,24.0,9.0,29.0,4.0,8.0,2.0,14.0,2.0,,0.0,116.0,0.0,26.0,128.0,16.0,52.0,74.0,4.0,11.0,1.0,15.0,152.0,0.0,2.0,1.0,1.0,0.0,11.0,3.0,21.0,7.0,5.0,0.0,0.0,57.0,2.0
2024-04-10 00:00:00+00:00,8.0,33.0,38.0,15.0,7.0,2.0,2.0,4.0,1.0,1.0,182.0,0.0,7.0,47.0,7.0,12.0,44.0,2.0,18.0,4.0,4.0,98.0,1.0,2.0,0.0,3.0,6.0,26.0,15.0,4.0,16.0,3.0,3.0,3.0,240.0,3.0
2024-04-11 00:00:00+00:00,9.0,4.0,65.0,4.0,1.0,1.0,4.0,4.0,0.0,0.0,191.0,0.0,13.0,144.0,6.0,3.0,94.0,5.0,9.0,1.0,26.0,65.0,3.0,1.0,2.0,6.0,1.0,30.0,12.0,12.0,1.0,6.0,2.0,1.0,229.0,2.0
2024-04-12 00:00:00+00:00,9.0,18.0,79.0,8.0,1.0,1.0,9.0,0.0,0.0,0.0,182.0,0.0,24.0,167.0,21.0,130.0,97.0,20.0,22.0,5.0,12.0,162.0,6.0,1.0,5.0,15.0,6.0,28.0,11.0,1.0,3.0,17.0,6.0,7.0,247.0,15.0
2024-04-13 00:00:00+00:00,9.0,24.0,97.0,9.0,1.0,0.0,52.0,0.0,2.0,0.0,496.0,,48.0,255.0,27.0,64.0,34.0,44.0,20.0,2.0,9.0,194.0,2.0,4.0,0.0,14.0,13.0,26.0,1.0,3.0,4.0,18.0,11.0,4.0,193.0,23.0
2024-04-14 00:00:00+00:00,11.0,12.0,58.0,4.0,5.0,4.0,4.0,2.0,7.0,0.0,326.0,,30.0,222.0,13.0,15.0,35.0,8.0,30.0,4.0,4.0,145.0,2.0,0.0,1.0,11.0,3.0,20.0,2.0,0.0,3.0,14.0,7.0,2.0,106.0,3.0
2024-04-15 00:00:00+00:00,1.0,52.0,68.0,6.0,2.0,7.0,14.0,1.0,4.0,,98.0,,41.0,164.0,12.0,15.0,79.0,6.0,9.0,4.0,0.0,138.0,1.0,9.0,1.0,7.0,1.0,38.0,6.0,0.0,5.0,31.0,7.0,5.0,166.0,16.0
2024-04-16 00:00:00+00:00,2.0,35.0,30.0,1.0,4.0,0.0,2.0,0.0,4.0,,225.0,,18.0,122.0,7.0,8.0,34.0,0.0,30.0,1.0,13.0,147.0,1.0,2.0,4.0,0.0,5.0,18.0,4.0,0.0,0.0,7.0,2.0,6.0,123.0,6.0
2024-04-17 00:00:00+00:00,5.0,17.0,16.0,1.0,8.0,3.0,1.0,2.0,0.0,,111.0,1.0,18.0,110.0,12.0,28.0,19.0,0.0,13.0,1.0,3.0,108.0,0.0,0.0,1.0,1.0,3.0,24.0,3.0,1.0,2.0,5.0,1.0,5.0,36.0,3.0
2024-04-18 00:00:00+00:00,0.0,11.0,9.0,2.0,4.0,1.0,0.0,0.0,0.0,,98.0,2.0,24.0,131.0,17.0,19.0,6.0,0.0,33.0,0.0,8.0,108.0,3.0,0.0,3.0,5.0,0.0,14.0,3.0,0.0,1.0,2.0,0.0,0.0,78.0,4.0
2024-04-19 00:00:00+00:00,9.0,7.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,,131.0,0.0,2.0,133.0,9.0,9.0,9.0,2.0,15.0,2.0,6.0,94.0,1.0,1.0,1.0,5.0,2.0,9.0,0.0,0.0,1.0,6.0,1.0,0.0,45.0,3.0
2024-04-20 00:00:00+00:00,1.0,21.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,,53.0,0.0,13.0,62.0,0.0,8.0,4.0,2.0,2.0,1.0,0.0,70.0,1.0,0.0,0.0,2.0,7.0,10.0,15.0,0.0,4.0,2.0,0.0,0.0,35.0,0.0
2024-04-21 00:00:00+00:00,5.0,3.0,8.0,0.0,1.0,0.0,1.0,0.0,,1.0,86.0,0.0,1.0,108.0,0.0,5.0,6.0,2.0,4.0,1.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,1.0
2024-04-22 00:00:00+00:00,2.0,4.0,46.0,1.0,0.0,1.0,1.0,0.0,,0.0,183.0,0.0,15.0,110.0,2.0,23.0,17.0,3.0,62.0,3.0,0.0,116.0,2.0,5.0,0.0,3.0,0.0,27.0,2.0,1.0,6.0,5.0,0.0,1.0,76.0,1.0
2024-04-23 00:00:00+00:00,6.0,9.0,28.0,0.0,0.0,3.0,0.0,2.0,7.0,0.0,135.0,6.0,35.0,113.0,7.0,20.0,20.0,4.0,6.0,4.0,0.0,95.0,2.0,1.0,3.0,1.0,0.0,17.0,2.0,1.0,7.0,9.0,0.0,3.0,64.0,5.0
2024-04-24 00:00:00+00:00,0.0,16.0,11.0,0.0,14.0,0.0,5.0,0.0,9.0,0.0,143.0,1.0,12.0,133.0,7.0,5.0,8.0,1.0,3.0,0.0,14.0,88.0,11.0,1.0,0.0,0.0,5.0,26.0,19.0,4.0,2.0,1.0,3.0,1.0,35.0,2.0
2024-04-25 00:00:00+00:00,1.0,7.0,21.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,102.0,0.0,26.0,132.0,7.0,7.0,5.0,11.0,8.0,2.0,0.0,36.0,5.0,0.0,0.0,6.0,20.0,16.0,6.0,0.0,4.0,2.0,0.0,0.0,25.0,2.0
2024-04-26 00:00:00+00:00,1.0,14.0,20.0,0.0,2.0,0.0,1.0,0.0,1.0,,134.0,0.0,22.0,144.0,9.0,21.0,9.0,8.0,14.0,0.0,0.0,72.0,3.0,0.0,0.0,3.0,3.0,37.0,5.0,0.0,4.0,8.0,2.0,1.0,38.0,1.0
2024-04-27 00:00:00+00:00,8.0,2.0,2.0,,1.0,0.0,4.0,0.0,3.0,,102.0,0.0,6.0,76.0,10.0,1.0,7.0,2.0,11.0,1.0,0.0,46.0,1.0,0.0,3.0,2.0,3.0,8.0,5.0,2.0,4.0,1.0,0.0,0.0,14.0,0.0
2024-04-28 00:00:00+00:00,1.0,2.0,4.0,1.0,0.0,0.0,0.0,,0.0,,191.0,0.0,5.0,63.0,1.0,2.0,21.0,2.0,4.0,1.0,5.0,54.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,2.0,3.0,3.0,0.0,0.0,22.0,0.0
2024-04-29 00:00:00+00:00,0.0,15.0,7.0,1.0,0.0,1.0,0.0,,0.0,2.0,152.0,5.0,5.0,85.0,2.0,12.0,23.0,6.0,8.0,2.0,0.0,139.0,0.0,,1.0,4.0,5.0,39.0,0.0,2.0,7.0,4.0,0.0,0.0,43.0,2.0
2024-04-30 00:00:00+00:00,8.0,17.0,11.0,3.0,8.0,7.0,1.0,1.0,3.0,1.0,201.0,1.0,11.0,165.0,21.0,14.0,33.0,7.0,12.0,0.0,4.0,81.0,1.0,,0.0,1.0,9.0,51.0,11.0,0.0,6.0,13.0,5.0,1.0,49.0,5.0
2024-05-01 00:00:00+00:00,5.0,43.0,11.0,0.0,13.0,1.0,1.0,0.0,0.0,2.0,231.0,0.0,24.0,153.0,7.0,19.0,14.0,1.0,6.0,2.0,4.0,63.0,1.0,2.0,0.0,2.0,6.0,29.0,4.0,2.0,2.0,2.0,0.0,5.0,73.0,3.0
2024-05-02 00:00:00+00:00,2.0,27.0,25.0,1.0,9.0,3.0,1.0,0.0,0.0,3.0,223.0,2.0,15.0,120.0,4.0,12.0,6.0,2.0,7.0,3.0,0.0,78.0,1.0,0.0,1.0,5.0,1.0,22.0,0.0,0.0,4.0,1.0,12.0,0.0,32.0,0.0
2024-05-03 00:00:00+00:00,6.0,1.0,19.0,0.0,3.0,4.0,1.0,1.0,0.0,2.0,102.0,0.0,10.0,82.0,3.0,8.0,11.0,2.0,26.0,2.0,0.0,120.0,6.0,0.0,2.0,1.0,5.0,28.0,0.0,2.0,2.0,8.0,9.0,0.0,71.0,1.0
2024-05-04 00:00:00+00:00,1.0,6.0,15.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,57.0,0.0,9.0,46.0,0.0,5.0,18.0,0.0,3.0,0.0,0.0,30.0,2.0,1.0,1.0,3.0,2.0,16.0,6.0,1.0,3.0,1.0,3.0,0.0,25.0,0.0
2024-05-05 00:00:00+00:00,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,0.0,13.0,51.0,3.0,3.0,3.0,4.0,15.0,0.0,3.0,46.0,2.0,0.0,0.0,0.0,3.0,22.0,4.0,0.0,1.0,0.0,15.0,0.0,24.0,1.0
2024-05-06 00:00:00+00:00,3.0,11.0,9.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,104.0,0.0,11.0,46.0,4.0,15.0,24.0,5.0,5.0,0.0,0.0,34.0,0.0,0.0,2.0,6.0,4.0,27.0,7.0,0.0,6.0,6.0,16.0,,27.0,1.0
