datetime,0x_amount_in_top_holders,1inch_amount_in_top_holders,aave_amount_in_top_holders,alchemix_amount_in_top_holders,ampleforth_amount_in_top_holders,api3_amount_in_top_holders,bancor_amount_in_top_holders,band-protocol_amount_in_top_holders,coin98_amount_in_top_holders,cow-protocol_amount_in_top_holders,crvusd_amount_in_top_holders,dia-data_amount_in_top_holders,dydx_amount_in_top_holders,frax_amount_in_top_holders,frax-share_amount_in_top_holders,injective-protocol_amount_in_top_holders,lido-dao_amount_in_top_holders,liquity_amount_in_top_holders,liquity-usd_amount_in_top_holders,loopring_amount_in_top_holders,magic-internet-money_amount_in_top_holders,maker_amount_in_top_holders,marlin_amount_in_top_holders,melon_amount_in_top_holders,olympus_amount_in_top_holders,orbs_amount_in_top_holders,orion-protocol_amount_in_top_holders,pendle_amount_in_top_holders,rocket-pool_amount_in_top_holders,spell-token_amount_in_top_holders,ssv-network_amount_in_top_holders,sushi_amount_in_top_holders,tellor_amount_in_top_holders,uma_amount_in_top_holders,uniswap_amount_in_top_holders,yearn-finance_amount_in_top_holders
2023-08-02 00:00:00+00:00,486674289.24708426,801280213.1630905,8816241.990421211,1985214.0273616388,53426455.212076634,100952941.3446496,102482817.7222244,83935612.84803908,251154399.58036545,941185883.5052736,630460792.4,154801527.92137676,621867576.5280234,655625168.3304161,74873785.46,88566016.28362735,502432384.2298692,84287154.35598268,225687469.84009805,604242934.5454315,166742838.9693002,450933.7206165413,6666067556.558177,1409309.1287785762,26611279.977058973,9524239325.934538,113440197.00288296,138845663.8242758,31800760.739099767,96093951930.69028,7793359.035888052,125567287.8179367,3.402823669209384e+20,91014896.60531352,524110738.27628624,15433.636772349257
2023-08-03 00:00:00+00:00,486672891.26708424,801286200.2744814,8984091.726040743,1990384.0297217013,53426455.212076634,101016739.01760986,102422745.98048732,84009330.90943909,251040687.4653654,940814961.3373544,631353859.2402796,154801527.92137676,621798513.6887119,661823056.5994728,74871698.63,88598391.25362734,502383729.14558786,84553779.45967227,225366861.2,604231819.7698888,166985049.14772108,450823.2472385377,6665164521.305146,1412177.4432085662,26623854.84427531,9531294925.0,113440197.00288296,137791793.4388509,31920966.31206971,96123386488.31952,7796323.155341552,125636044.50958414,3.402823669209384e+20,91000933.5699376,524109935.03469926,15430.674429625937
2023-08-04 00:00:00+00:00,486672890.26708424,799087116.4572052,8971713.320410313,1996737.9052876343,53424797.98239187,100917891.6855372,98900360.99968605,84008885.65134995,250979576.32536545,941144968.1603296,629509450.7660686,154801527.92137676,621776086.2087141,664852253.6108199,74765229.71798763,88595456.83802982,502383729.14558786,84616733.01795676,225992202.6399215,603741395.7209431,167755130.3310705,453011.2246385376,6662885039.582315,1406646.103853166,26627248.29,9543085180.0,113440197.00288296,137788001.16206473,31928529.317315873,96134180095.72278,7801518.607854822,122279033.44698311,3.402823669209384e+20,90886460.81408782,524109535.03469926,15580.976522754036
2023-08-05 00:00:00+00:00,486671995.82511854,799013310.3928133,8970504.787222316,1996981.817342552,53424797.98239187,101013471.46971872,96696725.89371765,84017015.69767842,250739337.56936544,941133897.6730992,629696497.0682317,154801527.92137676,621775021.1,665824501.6285794,74968541.54118875,88594843.51512982,502383729.14558786,84463812.30388373,225070856.64366063,604158094.2583474,167928513.57886973,453043.3692935158,6662663624.7373905,1407050.623853156,26628481.30573077,9543278828.0,113438927.5082044,137680352.32451847,31920742.68532179,96199744267.0,7808796.654152762,122356775.28208818,3.402823669209384e+20,91264731.39613175,524109535.03469926,15611.785224924037
2023-08-06 00:00:00+00:00,486670603.32511854,799013935.7584764,8963946.665,1997598.4341610952,53415022.71132557,102250746.4845814,99756682.82366526,84033198.77,250739337.56936544,941054337.0035884,629319090.7528479,154801527.92137676,621774059.4973263,664696633.9730253,74854167.46792814,88604833.56,502383729.14558786,84350232.65527147,226061927.87128535,603303384.9126813,168912707.6771735,452899.2692935158,6661305634.742179,1408180.8138531563,26623813.563747548,9543372026.593168,113438927.5082044,137934118.35045516,31921660.26389141,96169806050.72342,7806411.396216334,122082695.35672826,3.402823669209384e+20,91262066.3565466,524109535.03469926,15641.705332084037
2023-08-07 00:00:00+00:00,482988765.36825395,804494728.4689074,8979400.158,1998845.697798397,53415022.71132557,102354446.32026652,99906432.81832068,84035651.66476242,250529902.24936545,940977184.8769076,628541908.0114999,155131479.46637675,621767894.1885436,669867599.9159842,74907919.37524517,88607972.64022984,502383729.14558786,84414793.09323013,225528099.51373628,596695696.7651657,168808199.76585585,451821.8816076775,6662168653.728619,1409420.883853156,26621406.641195547,9499716668.984867,113438927.5082044,137807310.19589937,31925061.85160337,96171331867.92049,7799938.657395684,122148160.67761011,3.402823669209384e+20,91199280.67125362,524109135.03469926,15646.571262714036
2023-08-08 00:00:00+00:00,482987246.9682539,803929938.2583232,8977390.616534248,2000270.8417748064,53413638.17559764,102759659.42821476,99197295.25757396,84037725.03276528,251322392.31408095,940939297.6086204,631425833.5646908,154909257.24415454,622785254.7661033,667641482.0435029,74934059.43537971,88616322.20188348,504054809.8335879,84433693.94617346,227003493.07004583,598736584.5797067,168947737.26408294,452210.5514642464,6662185729.423069,1410349.593853156,26612461.47538419,9500005544.0,113438801.68589664,137820175.0519978,31946116.82,96187854354.98856,7798070.299998514,122529308.73069136,3.402823669209384e+20,91198790.84791587,524585900.8237922,15656.205176664034
2023-08-09 00:00:00+00:00,491259081.7222539,803919490.8070699,8992530.648502847,1998110.039753916,53354231.95424832,103731427.62525536,92968355.58328064,84032403.70698528,246423619.3267539,940873942.6276972,629081442.8545156,154909257.24415454,622361139.7420017,670900862.6931348,75006657.13994348,88614117.54088348,504054809.8335879,84009963.81060159,227519053.20663252,608322874.0440116,168940783.2821544,451504.54545576434,6662203559.805047,1410454.343853156,26604746.996837743,9500640190.0,113549903.13589664,137818123.28356612,31942658.33720787,96197185591.07666,7797706.432724563,122639426.76090866,3.402823669209384e+20,91515431.15671588,524585100.7448653,15655.069947679109
2023-08-10 00:00:00+00:00,491259081.7222539,803928642.4812981,8993961.931,1998246.5572995965,53347075.62613532,103208695.20904931,93128576.17046706,83984673.96598531,246102508.2167539,940883488.4,628521293.5812232,154904250.45613217,622032065.6,671920702.4,75039016.03097075,88573334.92954217,504054809.8335879,83863682.54007328,227727368.3290995,607073020.5465848,169005238.05391306,451493.5705562344,6661453809.785634,1409888.733375406,26597227.60330138,9504119795.305916,113549903.13589664,137874165.28077507,31917399.941632383,96207789541.20544,7796332.482724564,122657516.55061744,3.402823669209384e+20,91462185.28429224,524584700.7448653,15645.580069149106
2023-08-11 00:00:00+00:00,491258569.1022539,803943324.6282616,8996804.988572072,1997203.1437876064,53347075.62613532,103035819.36214373,92561188.34968483,84076733.42895932,249158642.92275393,940828351.9247822,627533721.8394859,154904250.45613217,621958077.7639292,673577671.2644448,74919462.32109347,88281385.93954216,504054809.8335879,83338873.54138307,227353002.92164928,606546665.8,169026242.5834681,451493.5776170744,6661507581.055756,1409888.733375406,26551370.86,9504539950.0,113547194.70399228,137937565.06401497,31923854.89385728,96204095507.07877,7792889.473641263,122716862.6796123,3.402823669209384e+20,91467584.76,524584300.7448653,15624.673641111272
2023-08-12 00:00:00+00:00,487983797.1682539,803945054.9373492,8996245.139076246,1995460.2473838313,53311576.81958212,102334371.7846662,93450271.5,84074299.15456621,249139198.4627539,940761680.0990762,627469280.4,154904250.45613217,621522576.3097969,674364694.6120634,74879116.67,88277445.82954216,504054809.8335879,83347625.72767022,227356726.94999233,606480468.4,169021155.80298248,451548.7204082956,6663741457.654539,1409929.6002625662,26540783.689328294,9505067625.442123,113547194.70399228,137962891.62947986,31938405.030685768,95363095815.0,7839528.008513505,122496128.37254734,3.402823669209384e+20,91467804.76710218,524583900.7448653,15629.975441541272
2023-08-13 00:00:00+00:00,487977224.2382539,803973180.9917012,8998204.871003462,1999266.3610338632,53311576.81958212,103212360.79336354,92149989.52819157,84076211.62551436,250787761.8469147,940750732.5343658,627597027.1811761,154904250.45613217,621516027.6805512,675465478.6595359,74855412.17822434,88280223.14954217,504054809.8335879,83533198.70881301,226053323.46825483,605806884.8548753,169010348.37103105,451548.7204082956,6665782407.060761,1409929.6002625662,26538905.21069131,9505260511.153929,113547194.70399228,138059260.54671136,31939334.32644681,96160091039.18771,7881118.435614404,122470553.3622735,3.402823669209384e+20,91468592.56211908,524476855.7687053,15631.613689848497
2023-08-14 00:00:00+00:00,488219770.59154373,802073702.4620426,8989547.524241682,2000538.6591662832,53311576.81958212,102907287.54497576,92568186.17694172,84066195.25018808,250593317.38691473,940517283.8375976,626327304.2460225,154904250.45613217,621319289.2132462,677804119.4495386,74801294.97911733,88575266.67873408,504054809.8335879,83788978.42921188,226504393.32729727,604552303.2822393,169006557.84404686,451272.6680659032,6663723975.000551,1409849.0702625662,26538562.93231742,9505829550.358393,113547194.70399228,160335488.91147557,31941200.749304913,95503463735.58543,7852499.655405437,122436986.0136613,3.402823669209384e+20,91470117.31935184,524474455.7687053,15639.92613995849
2023-08-15 00:00:00+00:00,488467363.2125835,802081199.0369813,8999729.234760255,2004932.983656385,53311576.81958212,102969067.98595212,91704138.77119812,84048034.64690126,247593308.47130007,940295950.9140028,626747115.2748193,154904250.45613217,621305958.7668375,679317096.3755754,75051868.90088686,88518012.28782421,504054809.8335879,83482514.36,226938189.70552105,604675575.0187373,169023318.02399364,451271.782,6665510321.091991,1409849.0702625662,26565111.187231913,9506875392.481886,113547194.70399228,159451643.26383588,31921810.565930393,95616951867.72932,7855362.215805537,122832170.66871735,3.402823669209384e+20,91473891.18488584,524474055.7687053,15685.86525030429
2023-08-16 00:00:00+00:00,488689866.4430776,802562940.5076202,9004766.762201197,2010439.8358629,53311576.81958212,103174530.48168136,91027641.72,84057760.40895608,246759975.13130003,940326324.7,625263171.5598292,154904250.45613217,621283868.7,679940529.8121787,75067981.44371524,88448520.76482421,506138390.7975879,82890362.28,225336268.4617278,604740299.6943045,168998518.39140782,451228.1728893999,6664032229.0,1413892.8902625665,26566652.82112125,9416681253.280289,113012052.8343509,159418263.00749305,31919772.81958608,96092684500.0,7855695.333265357,122989544.31740236,3.402823669209384e+20,91479987.33908708,524472855.7687053,15734.59458394429
2023-08-17 00:00:00+00:00,488689715.8030776,805610310.3338218,9007015.156799102,2008807.3477974776,53311576.81958212,103229454.70863786,90473296.90025154,84076673.00578971,247406730.3543,940294063.049662,628752458.3551718,154904250.45613217,621259007.5695639,672493232.0842836,75040236.31,88411090.98771556,506138390.7975879,82417356.80663718,222925257.77445593,605091809.3055184,169031390.56585026,450698.564,6664828802.455572,1414246.2532625662,26514196.423603136,9416838237.645098,113012052.8343509,163839389.17787972,31752131.04499578,96462869151.85822,7864980.192810697,123063525.81263278,3.402823669209384e+20,91527326.48097138,524472027.7927643,15725.134983034292
2023-08-18 00:00:00+00:00,488656671.4470097,806394130.0200454,9006793.268139945,2007413.385173824,53311576.81958212,102946475.79373364,91847486.28689048,84158264.48379959,247406695.47793815,938411238.9606647,627897335.5990237,155327801.62313217,621215441.3337247,675061714.7253569,75060062.75263111,88437533.37381557,502383729.14558786,82472701.24975412,222541574.10065377,605077595.0431076,169028901.50780588,450712.5967365494,6663870400.404731,1415205.3408934462,26539267.314538453,9417295523.767591,113388203.6661918,154127052.98472503,31937843.24777203,95632813756.49934,7872497.690379636,125888455.52942298,3.402823669209384e+20,91528727.09,524471627.7927643,15759.786844704293
2023-08-19 00:00:00+00:00,488655895.0879226,807153090.6012928,9003586.877,2003984.822407253,53174435.07046597,102974949.64806616,91538533.75294998,84232457.10679133,247406695.47793815,937637196.4,620048462.9370677,155327801.62313217,621207169.2417027,673372609.6878026,74962430.09971769,88460892.53759673,503316889.1995879,82653152.24929611,224272634.6927398,605022872.6835358,169016718.09479445,450712.5967365494,6662679220.291074,1412430.3408934462,26551630.91128107,9411549404.867777,113388203.6661918,154076003.56846237,31945214.790654723,95659394143.25925,7871563.411928996,126016108.70968267,3.402823669209384e+20,91529272.0282538,524471632.7927643,15559.516192250489
2023-08-20 00:00:00+00:00,488654969.61792254,807161973.9,8999162.072435034,2004058.0950585192,53174435.07046597,102932983.15296796,91470178.71064292,84177773.51317056,247406695.47793815,937415746.0374516,619539301.4916056,155327801.62313217,621195397.8574073,673567076.2277145,74902475.82777078,88472178.25759672,503316889.1995879,82732260.91325453,224957607.53131455,621667419.6,169001641.30541012,450286.0300464451,6661825516.672533,1412430.3408934462,26553063.59692176,9400194846.657196,113388174.07308576,154750585.01471722,31952495.151638363,95661320379.32124,7872235.871928996,126242009.1095961,3.402823669209384e+20,91529749.39507948,524471632.7927643,15565.331570160488
2023-08-21 00:00:00+00:00,488654969.61792254,807160015.5506319,8972956.313058976,1995781.154607289,52663126.90016566,102927210.71358302,91480204.2305852,84158328.21505743,247403917.69793817,937444471.8769748,617569457.5156996,155327801.62313217,621151593.8138748,675194593.9392296,74826252.72998287,88457138.49955332,502513394.33958787,82720283.42591882,225685457.90419224,622168558.7666191,169068202.36388564,450222.2412,6636930972.238492,1412380.0607744765,26537730.411149956,9400747558.0,113388174.07308576,154833984.79169145,31955535.16666098,95688038967.9286,7879293.126020187,126553500.4424528,3.402823669209383e+20,91599864.99,524471232.7927643,15321.579137110484
2023-08-22 00:00:00+00:00,488647969.61792254,807185904.5,8895513.262933534,1997155.119469286,52583241.65882128,102868950.9975199,90097907.94,84160153.6,247403917.69793817,936022118.1732384,617407255.0,155327801.62313217,621139773.7430687,675486573.1751056,74946501.75,89708384.88,502513394.33958787,82633429.59266119,224824325.45117673,621960581.7497991,169068344.57548368,449897.2412,6642550392.107657,1412437.949101366,26465292.330338094,9405286032.0,112458137.02109216,154964724.6243896,31964449.493023213,95683231319.52676,7911067.828916427,126735789.80259757,3.402823669209383e+20,91601423.43560964,524470832.7927643,15326.377820467203
2023-08-23 00:00:00+00:00,488647969.61792254,807205820.5009904,8888702.023526223,1981675.927151091,52583241.65882128,102849230.14662927,90549709.65,84176306.83299406,262373284.90623057,936060234.7664372,617507160.4801059,155161134.9564655,621130305.4967251,675163683.7265326,74841004.77734043,89807128.01,502513394.33958787,82584912.30978923,225477008.8773614,621465455.4970319,169059282.6436807,449912.57642118994,6642281199.050902,1412560.2891013662,26437032.11984039,9405771106.698511,112458274.74127576,155587873.51173845,31961880.06228895,95681455628.29048,7917929.795799348,126817502.42040068,3.402823669209383e+20,91643156.25616482,524469632.7927643,15336.65862502699
2023-08-24 00:00:00+00:00,488646921.7779226,807217120.6943736,8889554.559167603,1982616.5110485863,52531413.134169094,102868775.67909744,89953867.92034385,84205198.88365221,252211719.504,935959132.7441796,617274445.9951344,155161134.9564655,621057232.3539478,675965827.0600486,72796367.22615984,89792086.64,502513394.33958787,82679358.04840875,226324947.7,621577089.8,169074187.79320976,450099.57412118994,6639012537.720632,1409279.6632625763,26415481.303574115,9406817098.926918,112458274.74127576,155803709.0257298,31969813.300108287,95680286607.17175,7915682.329989087,126947253.7490898,3.402823669209383e+20,91645257.57890517,524467631.27528226,15342.296478229397
2023-08-25 00:00:00+00:00,488646972.7779226,807220750.1180425,8873110.159820506,1977261.9523999435,52509124.76,102944778.2776628,89340295.63,84205844.41190158,253206826.2602305,936124500.7333782,617346297.4373014,155161134.9564655,621046928.3,677584747.1053764,72860264.87879862,89782641.30516489,502513394.33958787,82665886.79908651,226128270.17387745,621330047.3744539,169075021.23034164,450121.7504,6640995023.364853,1388741.1495625663,26412707.744251363,9406491282.0,112459397.42037286,155920302.82487673,31932457.12510355,95680286607.17175,7912971.504668227,126405098.70665896,3.402823669209383e+20,91651218.79,524465967.4810623,15344.401910119395
2023-08-26 00:00:00+00:00,488646711.1620719,807230817.5635095,8871208.357101694,1980787.3212978672,52509124.76,103083142.0679861,89356507.76,84147483.49212068,253195715.15023053,936093145.5383588,688783886.5247017,155161134.9564655,621032633.1704632,678647705.5347476,73249061.23312642,89777898.63516489,502513394.33958787,82730841.16927363,226055955.39450523,621517197.3296202,169055868.99504572,450134.013,6641212249.265775,1389069.9355625664,26402958.23157797,9406558485.071508,112459416.8229168,156021237.03376603,31932568.81045896,95680624877.0,7912828.753582427,126645331.55203693,3.40282366920938e+20,91665933.04070257,524465567.4810623,15348.276131658144
2023-08-27 00:00:00+00:00,488646711.1620719,807432165.5377833,8868262.234243391,1971540.166327733,52509124.76,103038784.18364903,89374118.01295678,84201365.86424105,253095715.16023052,936029571.9577196,687017888.5505031,155161134.9564655,621024642.1951476,678738810.5315844,73217085.08723868,89726432.67,502513394.33958787,82778343.06891885,226730409.42597345,621571607.3221488,169132346.5,450134.0471448861,6637910138.283597,1415510.6043325665,26404235.83467855,9406404150.999563,112448546.06233536,156227827.19738144,31948861.22974963,95681317479.39471,7913375.139429428,126638837.98751588,3.40282366920938e+20,91666638.14609906,524465567.4810623,15368.49866250937
