datetime,chainlink_whale_transaction_count_100k_usd_to_inf,uniswap_whale_transaction_count_100k_usd_to_inf,aave_whale_transaction_count_100k_usd_to_inf,ondo-finance_whale_transaction_count_100k_usd_to_inf,ethena_whale_transaction_count_100k_usd_to_inf,maker_whale_transaction_count_100k_usd_to_inf,injective-protocol_whale_transaction_count_100k_usd_to_inf,lido-dao_whale_transaction_count_100k_usd_to_inf,pendle_whale_transaction_count_100k_usd_to_inf,olympus_whale_transaction_count_100k_usd_to_inf,1inch_whale_transaction_count_100k_usd_to_inf,frax_whale_transaction_count_100k_usd_to_inf,convex-finance_whale_transaction_count_100k_usd_to_inf,0x_whale_transaction_count_100k_usd_to_inf,frax-share_whale_transaction_count_100k_usd_to_inf,stargate-finance_whale_transaction_count_100k_usd_to_inf,yearn-finance_whale_transaction_count_100k_usd_to_inf,crvusd_whale_transaction_count_100k_usd_to_inf,sushi_whale_transaction_count_100k_usd_to_inf,cow-protocol_whale_transaction_count_100k_usd_to_inf,loopring_whale_transaction_count_100k_usd_to_inf,lcx_whale_transaction_count_100k_usd_to_inf,band-protocol_whale_transaction_count_100k_usd_to_inf,clearpool_whale_transaction_count_100k_usd_to_inf,rocket-pool_whale_transaction_count_100k_usd_to_inf,uma_whale_transaction_count_100k_usd_to_inf,api3_whale_transaction_count_100k_usd_to_inf,spell-token_whale_transaction_count_100k_usd_to_inf,orbs_whale_transaction_count_100k_usd_to_inf,tellor_whale_transaction_count_100k_usd_to_inf,marlin_whale_transaction_count_100k_usd_to_inf,liquity_whale_transaction_count_100k_usd_to_inf,numeraire_whale_transaction_count_100k_usd_to_inf,ssv-network_whale_transaction_count_100k_usd_to_inf,bancor_whale_transaction_count_100k_usd_to_inf,balancer_whale_transaction_count_100k_usd_to_inf,coin98_whale_transaction_count_100k_usd_to_inf,dia-data_whale_transaction_count_100k_usd_to_inf,tokenfi_whale_transaction_count_100k_usd_to_inf,magic-internet-money_whale_transaction_count_100k_usd_to_inf,dydx_whale_transaction_count_100k_usd_to_inf,smardex_whale_transaction_count_100k_usd_to_inf,hashflow_whale_transaction_count_100k_usd_to_inf,renzo_whale_transaction_count_100k_usd_to_inf,liquity-usd_whale_transaction_count_100k_usd_to_inf,ampleforth_whale_transaction_count_100k_usd_to_inf,orderly-network_whale_transaction_count_100k_usd_to_inf,melon_whale_transaction_count_100k_usd_to_inf,chainflip_whale_transaction_count_100k_usd_to_inf,seth_whale_transaction_count_100k_usd_to_inf,alchemix_whale_transaction_count_100k_usd_to_inf,perpetual-protocol_whale_transaction_count_100k_usd_to_inf,harvest-finance_whale_transaction_count_100k_usd_to_inf,badger-dao_whale_transaction_count_100k_usd_to_inf,synfutures_whale_transaction_count_100k_usd_to_inf,lever_whale_transaction_count_100k_usd_to_inf,ribbon-finance_whale_transaction_count_100k_usd_to_inf,orion-protocol_whale_transaction_count_100k_usd_to_inf
2024-12-17 00:00:00+00:00,724.0,635.0,484.0,204.0,258.0,44.0,20.0,65.0,33.0,6.0,24.0,38.0,20.0,9.0,3.0,4.0,8.0,48.0,18.0,7.0,4.0,0.0,2.0,6.0,4.0,5.0,3.0,2.0,4.0,5.0,1.0,4.0,6.0,7.0,1.0,1.0,0.0,8.0,1.0,14.0,6.0,7.0,3.0,12.0,22.0,18.0,2.0,3.0,2.0,,2.0,0.0,2.0,5.0,0.0,,2.0,0.0
2024-12-18 00:00:00+00:00,813.0,347.0,653.0,161.0,384.0,138.0,7.0,38.0,51.0,4.0,13.0,68.0,10.0,2.0,1.0,36.0,3.0,94.0,17.0,32.0,6.0,0.0,2.0,4.0,2.0,1.0,8.0,1.0,0.0,2.0,2.0,4.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,3.0,14.0,4.0,11.0,7.0,8.0,26.0,0.0,1.0,4.0,,1.0,,1.0,0.0,0.0,,0.0,1.0
2024-12-19 00:00:00+00:00,1055.0,450.0,733.0,235.0,431.0,97.0,8.0,153.0,40.0,10.0,26.0,62.0,22.0,9.0,5.0,9.0,3.0,141.0,18.0,8.0,1.0,6.0,0.0,16.0,7.0,8.0,7.0,2.0,0.0,4.0,0.0,6.0,4.0,9.0,1.0,3.0,0.0,1.0,0.0,10.0,8.0,0.0,1.0,9.0,4.0,1.0,2.0,3.0,3.0,,1.0,,8.0,1.0,0.0,,0.0,3.0
2024-12-20 00:00:00+00:00,945.0,483.0,744.0,282.0,457.0,64.0,14.0,34.0,40.0,2.0,22.0,174.0,31.0,54.0,5.0,15.0,5.0,238.0,15.0,35.0,4.0,2.0,3.0,5.0,1.0,8.0,5.0,4.0,2.0,3.0,0.0,22.0,17.0,10.0,9.0,4.0,0.0,3.0,5.0,10.0,10.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,0.0
2024-12-21 00:00:00+00:00,470.0,177.0,256.0,121.0,289.0,16.0,19.0,22.0,27.0,2.0,16.0,27.0,21.0,2.0,2.0,6.0,3.0,83.0,6.0,8.0,2.0,2.0,1.0,2.0,0.0,3.0,11.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0
2024-12-22 00:00:00+00:00,305.0,149.0,250.0,185.0,244.0,22.0,0.0,20.0,16.0,0.0,4.0,51.0,21.0,5.0,0.0,4.0,0.0,68.0,3.0,5.0,4.0,2.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,15.0,1.0,2.0,0.0,0.0
2024-12-23 00:00:00+00:00,581.0,305.0,566.0,195.0,332.0,32.0,5.0,28.0,8.0,0.0,25.0,62.0,19.0,27.0,27.0,2.0,7.0,106.0,14.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,15.0,0.0,0.0,2.0,2.0,11.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,7.0,4.0,0.0,2.0,0.0,2.0,0.0,5.0,18.0,1.0,0.0,0.0,0.0
2024-12-24 00:00:00+00:00,482.0,157.0,383.0,119.0,234.0,18.0,2.0,27.0,16.0,2.0,10.0,51.0,23.0,28.0,13.0,2.0,9.0,49.0,4.0,12.0,1.0,0.0,1.0,10.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,9.0,1.0,0.0,0.0,
2024-12-25 00:00:00+00:00,260.0,88.0,289.0,73.0,109.0,8.0,2.0,35.0,13.0,0.0,0.0,23.0,18.0,15.0,11.0,83.0,1.0,31.0,3.0,103.0,2.0,5.0,1.0,5.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,2.0,0.0,4.0,9.0,0.0,0.0,,
2024-12-26 00:00:00+00:00,429.0,126.0,237.0,95.0,133.0,21.0,4.0,36.0,22.0,3.0,15.0,75.0,21.0,9.0,11.0,43.0,4.0,103.0,9.0,13.0,0.0,0.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,11.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,3.0,4.0,6.0,3.0,5.0,4.0,0.0,2.0,0.0,0.0,,0.0,0.0,2.0,5.0,0.0,0.0,,
2024-12-27 00:00:00+00:00,397.0,193.0,290.0,160.0,95.0,53.0,11.0,55.0,31.0,5.0,8.0,50.0,23.0,3.0,8.0,20.0,0.0,114.0,3.0,14.0,5.0,6.0,0.0,6.0,7.0,1.0,6.0,1.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,10.0,1.0,1.0,3.0,6.0,0.0,7.0,0.0,2.0,,0.0,2.0,0.0,8.0,3.0,,,
2024-12-28 00:00:00+00:00,417.0,61.0,224.0,447.0,91.0,8.0,0.0,20.0,16.0,0.0,2.0,65.0,57.0,3.0,11.0,0.0,0.0,76.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,10.0,2.0,0.0,6.0,1.0,2.0,0.0,0.0,,0.0,1.0,4.0,4.0,0.0,,,
2024-12-29 00:00:00+00:00,189.0,49.0,125.0,63.0,68.0,5.0,1.0,10.0,12.0,0.0,2.0,57.0,28.0,0.0,2.0,56.0,0.0,69.0,2.0,28.0,1.0,17.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,3.0,8.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,15.0,0.0,0.0,,16.0,,1.0,0.0,2.0,2.0,0.0,,,
2024-12-30 00:00:00+00:00,406.0,169.0,273.0,106.0,163.0,10.0,18.0,21.0,58.0,4.0,7.0,97.0,41.0,7.0,8.0,50.0,0.0,111.0,6.0,5.0,2.0,3.0,1.0,4.0,4.0,6.0,6.0,0.0,,6.0,3.0,8.0,5.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,1.0,1.0,14.0,4.0,0.0,1.0,2.0,,0.0,1.0,2.0,8.0,1.0,,,
2024-12-31 00:00:00+00:00,432.0,195.0,347.0,35.0,121.0,20.0,7.0,12.0,29.0,3.0,3.0,61.0,22.0,1.0,12.0,7.0,8.0,77.0,7.0,14.0,0.0,4.0,4.0,13.0,8.0,1.0,24.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,9.0,0.0,0.0,1.0,3.0,23.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,2.0,,1.0,0.0,2.0,0.0,1.0,1.0,,
2025-01-01 00:00:00+00:00,382.0,73.0,171.0,51.0,57.0,35.0,4.0,31.0,16.0,0.0,2.0,23.0,19.0,13.0,3.0,9.0,2.0,52.0,11.0,9.0,0.0,2.0,2.0,1.0,11.0,2.0,8.0,,0.0,3.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,4.0,0.0,8.0,,0.0,0.0,0.0,6.0,0.0,0.0,,
2025-01-02 00:00:00+00:00,433.0,173.0,313.0,106.0,213.0,47.0,18.0,28.0,22.0,0.0,4.0,76.0,44.0,9.0,8.0,28.0,1.0,92.0,1.0,10.0,1.0,2.0,1.0,4.0,0.0,3.0,17.0,,2.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,2.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,2.0,4.0,1.0,0.0,,
2025-01-03 00:00:00+00:00,433.0,109.0,333.0,129.0,356.0,63.0,8.0,29.0,26.0,2.0,4.0,55.0,24.0,17.0,0.0,49.0,2.0,70.0,16.0,13.0,2.0,0.0,0.0,3.0,0.0,2.0,9.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,,0.0,3.0,0.0,2.0,1.0,0.0,,
2025-01-04 00:00:00+00:00,269.0,71.0,243.0,100.0,157.0,16.0,2.0,34.0,18.0,0.0,2.0,94.0,17.0,36.0,8.0,55.0,1.0,46.0,20.0,14.0,1.0,3.0,0.0,2.0,8.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,
2025-01-05 00:00:00+00:00,250.0,39.0,151.0,39.0,161.0,3.0,5.0,18.0,15.0,5.0,8.0,68.0,28.0,4.0,2.0,101.0,1.0,43.0,8.0,18.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,6.0,4.0,0.0,3.0,3.0,4.0,0.0,2.0,,0.0,,1.0,0.0,0.0,6.0,0.0,,,
2025-01-06 00:00:00+00:00,472.0,201.0,255.0,85.0,246.0,53.0,30.0,54.0,1.0,2.0,8.0,40.0,23.0,15.0,0.0,16.0,9.0,114.0,14.0,12.0,1.0,0.0,4.0,11.0,0.0,1.0,14.0,10.0,1.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,2.0,3.0,4.0,14.0,2.0,3.0,4.0,8.0,0.0,4.0,,0.0,,0.0,0.0,0.0,9.0,3.0,,,
2025-01-07 00:00:00+00:00,488.0,138.0,256.0,58.0,207.0,60.0,6.0,42.0,13.0,7.0,8.0,71.0,16.0,4.0,4.0,18.0,12.0,73.0,17.0,3.0,2.0,1.0,1.0,7.0,3.0,2.0,7.0,7.0,0.0,3.0,3.0,6.0,3.0,1.0,1.0,9.0,1.0,4.0,2.0,0.0,12.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,,1.0,0.0,,1.0,0.0,,,
2025-01-08 00:00:00+00:00,572.0,167.0,378.0,211.0,238.0,58.0,13.0,42.0,51.0,1.0,14.0,85.0,26.0,22.0,4.0,18.0,4.0,153.0,3.0,9.0,4.0,1.0,0.0,0.0,1.0,6.0,8.0,3.0,0.0,9.0,1.0,11.0,2.0,4.0,1.0,1.0,1.0,4.0,20.0,0.0,1.0,0.0,2.0,2.0,1.0,11.0,2.0,2.0,2.0,,1.0,1.0,6.0,5.0,4.0,1.0,,
2025-01-09 00:00:00+00:00,357.0,133.0,252.0,57.0,183.0,28.0,4.0,19.0,71.0,3.0,14.0,41.0,52.0,5.0,1.0,34.0,5.0,192.0,5.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,9.0,3.0,5.0,2.0,2.0,0.0,0.0,10.0,5.0,12.0,2.0,2.0,0.0,14.0,5.0,2.0,0.0,0.0,,0.0,0.0,2.0,12.0,0.0,2.0,,
2025-01-10 00:00:00+00:00,325.0,225.0,198.0,126.0,206.0,25.0,2.0,16.0,29.0,4.0,1.0,79.0,10.0,5.0,0.0,9.0,0.0,64.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,13.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,4.0,,2.0,0.0,0.0,7.0,0.0,1.0,,1.0
2025-01-11 00:00:00+00:00,133.0,58.0,69.0,46.0,103.0,24.0,0.0,6.0,21.0,0.0,7.0,13.0,9.0,2.0,0.0,15.0,1.0,66.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,,0.0
2025-01-12 00:00:00+00:00,137.0,32.0,106.0,35.0,105.0,21.0,0.0,4.0,6.0,2.0,5.0,24.0,10.0,1.0,5.0,44.0,1.0,56.0,8.0,1.0,1.0,1.0,,0.0,2.0,3.0,2.0,0.0,4.0,0.0,1.0,6.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,,0.0,0.0,0.0,4.0,0.0,0.0,,0.0
2025-01-13 00:00:00+00:00,479.0,209.0,408.0,233.0,209.0,37.0,18.0,33.0,18.0,4.0,15.0,69.0,16.0,11.0,2.0,17.0,1.0,156.0,2.0,7.0,1.0,12.0,,4.0,0.0,1.0,0.0,2.0,0.0,,0.0,37.0,15.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,,2.0,,0.0,13.0,,0.0,,0.0
2025-01-14 00:00:00+00:00,330.0,74.0,236.0,218.0,140.0,23.0,7.0,55.0,11.0,2.0,1.0,28.0,2.0,0.0,0.0,14.0,0.0,281.0,2.0,12.0,0.0,6.0,,3.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,9.0,11.0,4.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,1.0,,0.0,11.0,0.0,1.0,0.0,5.0,,3.0,,4.0,2.0,,0.0,,0.0
2025-01-15 00:00:00+00:00,445.0,157.0,289.0,207.0,177.0,39.0,7.0,88.0,6.0,2.0,4.0,62.0,10.0,3.0,1.0,7.0,4.0,152.0,10.0,9.0,0.0,6.0,,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,,15.0,2.0,8.0,0.0,0.0,0.0,,0.0,,0.0,8.0,12.0,0.0,,
2025-01-16 00:00:00+00:00,580.0,103.0,159.0,150.0,156.0,55.0,16.0,128.0,13.0,5.0,2.0,49.0,28.0,0.0,3.0,11.0,0.0,112.0,6.0,8.0,2.0,0.0,,8.0,4.0,0.0,6.0,8.0,2.0,0.0,3.0,9.0,11.0,14.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,,0.0,10.0,2.0,3.0,0.0,0.0,,0.0,,2.0,9.0,0.0,,,
2025-01-17 00:00:00+00:00,578.0,164.0,280.0,359.0,121.0,27.0,11.0,66.0,96.0,2.0,8.0,82.0,21.0,12.0,11.0,5.0,0.0,169.0,13.0,7.0,1.0,0.0,,11.0,3.0,4.0,9.0,36.0,0.0,2.0,0.0,16.0,0.0,0.0,21.0,68.0,2.0,4.0,0.0,0.0,7.0,0.0,1.0,8.0,9.0,1.0,1.0,1.0,0.0,,0.0,,0.0,4.0,7.0,,,
2025-01-18 00:00:00+00:00,513.0,122.0,279.0,961.0,127.0,11.0,6.0,89.0,12.0,1.0,3.0,93.0,20.0,6.0,4.0,16.0,0.0,95.0,10.0,7.0,6.0,12.0,,3.0,0.0,4.0,8.0,88.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,6.0,5.0,0.0,1.0,,7.0,,1.0,1.0,6.0,,,
2025-01-19 00:00:00+00:00,855.0,212.0,503.0,327.0,109.0,14.0,16.0,136.0,7.0,4.0,17.0,52.0,32.0,13.0,7.0,14.0,5.0,108.0,8.0,33.0,2.0,4.0,,5.0,1.0,0.0,15.0,20.0,1.0,2.0,0.0,12.0,6.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,,0.0,2.0,5.0,0.0,5.0,0.0,0.0,,1.0,,0.0,8.0,0.0,,,12.0
2025-01-20 00:00:00+00:00,1006.0,236.0,1032.0,282.0,205.0,24.0,13.0,152.0,8.0,3.0,14.0,50.0,26.0,10.0,5.0,39.0,3.0,98.0,21.0,16.0,6.0,13.0,,8.0,0.0,0.0,10.0,11.0,0.0,1.0,0.0,17.0,1.0,4.0,3.0,7.0,6.0,1.0,6.0,,8.0,5.0,4.0,6.0,12.0,0.0,0.0,0.0,0.0,,1.0,,0.0,5.0,1.0,,,0.0
2025-01-21 00:00:00+00:00,798.0,167.0,965.0,174.0,239.0,12.0,16.0,93.0,8.0,1.0,10.0,55.0,12.0,7.0,1.0,16.0,1.0,113.0,13.0,7.0,1.0,0.0,5.0,6.0,1.0,0.0,2.0,3.0,3.0,1.0,,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,8.0,6.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,,0.0,,0.0,1.0,0.0,1.0,,4.0
2025-01-22 00:00:00+00:00,461.0,130.0,330.0,122.0,170.0,26.0,5.0,76.0,11.0,2.0,8.0,81.0,8.0,14.0,3.0,24.0,1.0,84.0,10.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,4.0,15.0,8.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,,11.0,11.0,1.0,2.0,1.0,10.0,13.0,,1.0,,0.0,,0.0,4.0,0.0,0.0,,0.0
2025-01-23 00:00:00+00:00,663.0,243.0,460.0,187.0,251.0,32.0,7.0,44.0,10.0,0.0,18.0,60.0,22.0,14.0,1.0,14.0,2.0,118.0,4.0,6.0,0.0,2.0,0.0,12.0,1.0,0.0,1.0,20.0,2.0,14.0,20.0,143.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,,1.0,2.0,3.0,1.0,17.0,1.0,5.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0
2025-01-24 00:00:00+00:00,395.0,184.0,343.0,284.0,203.0,20.0,2.0,169.0,64.0,0.0,8.0,40.0,14.0,0.0,2.0,14.0,0.0,91.0,4.0,4.0,5.0,6.0,0.0,3.0,0.0,0.0,2.0,56.0,0.0,2.0,2.0,41.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,,14.0,1.0,1.0,1.0,0.0,1.0,3.0,,2.0,,0.0,,,4.0,1.0,0.0,,0.0
2025-01-25 00:00:00+00:00,253.0,172.0,145.0,255.0,82.0,16.0,0.0,27.0,8.0,2.0,7.0,22.0,6.0,3.0,0.0,11.0,0.0,46.0,0.0,8.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,24.0,0.0,0.0,1.0,13.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,3.0,16.0,0.0,10.0,,2.0,,,,3.0,2.0,0.0,0.0,,0.0
2025-01-26 00:00:00+00:00,296.0,211.0,138.0,246.0,111.0,11.0,9.0,121.0,30.0,0.0,7.0,8.0,9.0,11.0,0.0,7.0,0.0,30.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,9.0,190.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,,1.0,,6.0,4.0,0.0,,,
2025-01-27 00:00:00+00:00,764.0,235.0,486.0,246.0,220.0,26.0,6.0,100.0,12.0,1.0,13.0,51.0,10.0,5.0,4.0,8.0,3.0,96.0,7.0,6.0,3.0,6.0,1.0,8.0,2.0,11.0,10.0,124.0,1.0,2.0,2.0,8.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,10.0,6.0,12.0,6.0,0.0,38.0,2.0,0.0,,12.0,,1.0,,0.0,3.0,0.0,,1.0,
2025-01-28 00:00:00+00:00,340.0,110.0,311.0,311.0,146.0,29.0,7.0,39.0,1.0,2.0,7.0,133.0,20.0,3.0,4.0,3.0,4.0,124.0,12.0,13.0,1.0,3.0,0.0,18.0,3.0,1.0,0.0,147.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,1.0,,9.0,,0.0,,8.0,6.0,0.0,2.0,3.0,
2025-01-29 00:00:00+00:00,442.0,289.0,264.0,366.0,151.0,26.0,4.0,53.0,14.0,1.0,6.0,12.0,13.0,0.0,2.0,3.0,2.0,89.0,9.0,7.0,2.0,7.0,0.0,2.0,0.0,0.0,4.0,90.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,1.0,13.0,0.0,6.0,8.0,2.0,,1.0,,1.0,1.0,2.0,15.0,,0.0,1.0,
2025-01-30 00:00:00+00:00,342.0,139.0,338.0,369.0,188.0,63.0,2.0,58.0,10.0,0.0,6.0,200.0,34.0,4.0,4.0,2.0,7.0,111.0,8.0,11.0,0.0,0.0,3.0,3.0,5.0,2.0,6.0,49.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,2.0,,0.0,0.0,0.0,16.0,1.0,8.0,,4.0,1.0,0.0,,2.0,,1.0,0.0,0.0,9.0,,2.0,5.0,
2025-01-31 00:00:00+00:00,503.0,259.0,408.0,225.0,166.0,30.0,16.0,120.0,21.0,2.0,3.0,34.0,21.0,1.0,1.0,6.0,9.0,44.0,0.0,5.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,7.0,7.0,5.0,0.0,0.0,,,,9.0,4.0,1.0,0.0,,8.0,4.0,1.0,,4.0,,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0
2025-02-01 00:00:00+00:00,469.0,65.0,158.0,235.0,110.0,21.0,3.0,66.0,3.0,0.0,5.0,11.0,10.0,1.0,2.0,0.0,4.0,41.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,54.0,1.0,1.0,2.0,11.0,1.0,0.0,1.0,3.0,,3.0,,8.0,3.0,4.0,3.0,,7.0,0.0,2.0,,13.0,,0.0,0.0,0.0,10.0,0.0,27.0,0.0,0.0
2025-02-02 00:00:00+00:00,796.0,184.0,362.0,260.0,65.0,48.0,6.0,95.0,13.0,3.0,11.0,46.0,7.0,3.0,7.0,9.0,1.0,79.0,2.0,11.0,2.0,0.0,1.0,8.0,0.0,1.0,3.0,31.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,8.0,,0.0,,17.0,3.0,0.0,3.0,,5.0,1.0,3.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-03 00:00:00+00:00,1659.0,554.0,880.0,405.0,242.0,131.0,33.0,263.0,36.0,2.0,37.0,115.0,9.0,12.0,5.0,17.0,18.0,399.0,12.0,28.0,8.0,20.0,3.0,6.0,4.0,2.0,3.0,68.0,2.0,2.0,1.0,16.0,6.0,5.0,4.0,5.0,2.0,2.0,1.0,8.0,9.0,1.0,2.0,4.0,49.0,4.0,2.0,0.0,12.0,,0.0,0.0,,10.0,0.0,0.0,0.0,0.0
2025-02-04 00:00:00+00:00,646.0,174.0,498.0,386.0,172.0,33.0,5.0,154.0,27.0,1.0,18.0,25.0,15.0,1.0,3.0,2.0,4.0,98.0,5.0,18.0,3.0,4.0,1.0,9.0,1.0,1.0,6.0,14.0,0.0,2.0,1.0,12.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,11.0,0.0,0.0,11.0,3.0,3.0,1.0,10.0,,0.0,1.0,,8.0,0.0,1.0,0.0,0.0
2025-02-05 00:00:00+00:00,321.0,172.0,273.0,397.0,107.0,24.0,9.0,52.0,25.0,30.0,7.0,73.0,2.0,5.0,0.0,0.0,3.0,80.0,10.0,4.0,3.0,1.0,0.0,7.0,0.0,6.0,7.0,16.0,0.0,6.0,4.0,11.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,3.0,9.0,8.0,0.0,1.0,,0.0,0.0,6.0,4.0,,0.0,0.0,
2025-02-06 00:00:00+00:00,329.0,118.0,175.0,435.0,88.0,12.0,14.0,66.0,31.0,0.0,4.0,23.0,19.0,3.0,1.0,1.0,10.0,77.0,5.0,2.0,1.0,6.0,0.0,5.0,0.0,4.0,2.0,13.0,0.0,0.0,1.0,2.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,2.0,3.0,0.0,0.0,,1.0,0.0,6.0,2.0,3.0,0.0,0.0,
