datetime,chainlink_social_volume_total,hyperliquid_social_volume_total,uniswap_social_volume_total,aave_social_volume_total,ondo-finance_social_volume_total,ethereum-classic_social_volume_total,ethena_social_volume_total,maker_social_volume_total,injective-protocol_social_volume_total,lido-dao_social_volume_total,raydium_social_volume_total,dexe_social_volume_total,pyth-network_social_volume_total,pendle_social_volume_total,aerodrome-finance_social_volume_total,thorchain_social_volume_total,telcoin_social_volume_total,dydx-chain_social_volume_total,morpho_social_volume_total,just_social_volume_total,sun-token_social_volume_total,olympus_social_volume_total,1inch_social_volume_total,frax_social_volume_total,convex-finance_social_volume_total,ether-fi_social_volume_total,0x_social_volume_total,solayer_social_volume_total,frax-share_social_volume_total,stargate-finance_social_volume_total,yearn-finance_social_volume_total,babylon_social_volume_total,solana-swap_social_volume_total,osmosis_social_volume_total,crvusd_social_volume_total,orca_social_volume_total,sushi_social_volume_total,cow-protocol_social_volume_total,cetus-protocol_social_volume_total,loopring_social_volume_total,lcx_social_volume_total,band-protocol_social_volume_total,zebec-network_social_volume_total,clearpool_social_volume_total,usual_social_volume_total,rocket-pool_social_volume_total,vvs-finance_social_volume_total,uma_social_volume_total,venus_social_volume_total,moonwell-artemis_social_volume_total,api3_social_volume_total,velo_social_volume_total,compound-ether_social_volume_total,spell-token_social_volume_total,orbs_social_volume_total,tellor_social_volume_total,marlin_social_volume_total,liquity_social_volume_total,pinlink_social_volume_total,numeraire_social_volume_total,bonfida_social_volume_total,ssv-network_social_volume_total,bancor_social_volume_total,balancer_social_volume_total,oraichain-token_social_volume_total,coin98_social_volume_total,dia-data_social_volume_total,tokenfi_social_volume_total,dodo_social_volume_total,magic-internet-money_social_volume_total,dydx_social_volume_total,kujira_social_volume_total,keep-network_social_volume_total,smardex_social_volume_total,messier_social_volume_total,hashflow_social_volume_total,renzo_social_volume_total,strike_social_volume_total,acala_social_volume_total,liquity-usd_social_volume_total,parcl_social_volume_total,ampleforth_social_volume_total,wrapped-nxm_social_volume_total,whiteheart_social_volume_total,minswap_social_volume_total,hegic_social_volume_total,insure_social_volume_total,derive_social_volume_total,suilend_social_volume_total,saucerswap_social_volume_total,tao-bot_social_volume_total,alpaca-finance_social_volume_total,bluefin_social_volume_total,compound-usd-coin_social_volume_total,paraswap_social_volume_total,orderly-network_social_volume_total,bella-protocol_social_volume_total,degate_social_volume_total,stafi_social_volume_total,unizen_social_volume_total,melon_social_volume_total,chainflip_social_volume_total,seth_social_volume_total,alchemix_social_volume_total,wanchain_social_volume_total,perpetual-protocol_social_volume_total,harvest-finance_social_volume_total,step-finance_social_volume_total,badger-dao_social_volume_total,stake-dao_social_volume_total,polkastarter_social_volume_total,synfutures_social_volume_total,lever_social_volume_total,mango-markets_social_volume_total,vertex-protocol_social_volume_total,adshares_social_volume_total,quickswap_social_volume_total,dolomite_social_volume_total,ramp_social_volume_total,inverse-finance_social_volume_total,beefy-finance_social_volume_total,tokemak_social_volume_total,ribbon-finance_social_volume_total,tranchess_social_volume_total,cryptex-finance_social_volume_total,odos_social_volume_total,kryll_social_volume_total,hatom_social_volume_total,ellipsis_social_volume_total,orion-protocol_social_volume_total,aura-finance_social_volume_total,hydranet_social_volume_total,evervalue-coin_social_volume_total,airswap_social_volume_total,trustswap_social_volume_total
2023-10-31 00:00:00+00:00,166.0,,85.0,14.0,,246.0,,36.0,186.0,14.0,4.0,0.0,,8.0,0.0,122.0,27.0,,,4.0,0.0,3.0,4.0,19.0,1.0,,16.0,,7.0,4.0,3.0,,,101.0,3.0,,33.0,5.0,,22.0,22.0,24.0,,1.0,,4.0,0.0,9.0,0.0,,1.0,49.0,0.0,8.0,10.0,128.0,5.0,3.0,,1.0,1.0,2.0,3.0,2.0,6.0,3.0,106.0,14.0,7.0,3.0,24.0,18.0,14.0,2.0,0.0,4.0,0.0,60.0,3.0,2.0,,3.0,0.0,0.0,78.0,1.0,1.0,,,,,1.0,,,4.0,3.0,2.0,4.0,1.0,4.0,8.0,35.0,13.0,0.0,13.0,5.0,56.0,2.0,0.0,2.0,0.0,,2.0,0.0,,30.0,99.0,,14.0,6.0,0.0,1.0,1.0,0.0,0.0,,0.0,,9.0,0.0,0.0,0.0,,7.0,1.0
2023-11-01 00:00:00+00:00,144.0,,83.0,20.0,,243.0,,36.0,142.0,2.0,41.0,0.0,,5.0,0.0,104.0,25.0,,,20.0,0.0,1.0,10.0,32.0,2.0,,10.0,,6.0,4.0,8.0,,,24.0,8.0,,65.0,4.0,,65.0,18.0,21.0,,0.0,,6.0,1.0,21.0,1.0,,3.0,60.0,0.0,8.0,10.0,30.0,6.0,7.0,,0.0,11.0,0.0,18.0,3.0,7.0,5.0,22.0,20.0,3.0,3.0,29.0,28.0,25.0,1.0,1.0,10.0,0.0,58.0,3.0,2.0,,11.0,0.0,0.0,61.0,0.0,1.0,,,,,2.0,,,2.0,1.0,0.0,1.0,0.0,3.0,1.0,35.0,12.0,0.0,17.0,12.0,50.0,6.0,0.0,2.0,2.0,,2.0,0.0,,21.0,109.0,,11.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,14.0,3.0,0.0,0.0,,5.0,0.0
2023-11-02 00:00:00+00:00,147.0,,74.0,37.0,,306.0,,17.0,143.0,2.0,34.0,0.0,,2.0,0.0,32.0,16.0,,,7.0,0.0,0.0,4.0,36.0,7.0,,5.0,,15.0,2.0,4.0,,,66.0,15.0,,54.0,9.0,,36.0,17.0,33.0,,1.0,,1.0,2.0,9.0,0.0,,3.0,47.0,1.0,11.0,7.0,35.0,3.0,4.0,,0.0,3.0,1.0,8.0,6.0,11.0,9.0,29.0,37.0,20.0,7.0,5.0,20.0,25.0,1.0,0.0,6.0,1.0,48.0,1.0,1.0,,5.0,0.0,0.0,55.0,0.0,2.0,,,,,0.0,,,0.0,1.0,3.0,2.0,0.0,1.0,3.0,35.0,16.0,0.0,16.0,10.0,54.0,2.0,5.0,4.0,0.0,,3.0,0.0,,27.0,103.0,,14.0,3.0,3.0,0.0,0.0,0.0,1.0,,0.0,,11.0,1.0,5.0,4.0,,2.0,1.0
2023-11-03 00:00:00+00:00,130.0,,46.0,24.0,,242.0,,36.0,76.0,9.0,8.0,0.0,,3.0,0.0,72.0,7.0,,,3.0,0.0,2.0,5.0,22.0,6.0,,11.0,,5.0,0.0,0.0,,,43.0,8.0,,27.0,1.0,,17.0,25.0,18.0,,0.0,,7.0,0.0,5.0,1.0,,4.0,79.0,0.0,6.0,3.0,52.0,1.0,8.0,,0.0,1.0,0.0,10.0,7.0,4.0,11.0,24.0,16.0,5.0,1.0,18.0,13.0,17.0,1.0,0.0,9.0,0.0,21.0,2.0,0.0,,4.0,0.0,0.0,87.0,0.0,1.0,,,,,3.0,,,0.0,0.0,3.0,0.0,0.0,2.0,3.0,34.0,23.0,0.0,9.0,11.0,58.0,38.0,4.0,2.0,0.0,,1.0,0.0,,16.0,98.0,,16.0,2.0,6.0,1.0,0.0,0.0,0.0,,0.0,,16.0,1.0,2.0,0.0,,1.0,0.0
2023-11-04 00:00:00+00:00,138.0,,49.0,25.0,,230.0,,38.0,81.0,17.0,10.0,0.0,,5.0,0.0,67.0,32.0,,,4.0,0.0,1.0,2.0,13.0,9.0,,4.0,,3.0,9.0,5.0,,,17.0,8.0,,15.0,4.0,,17.0,44.0,11.0,,0.0,,2.0,0.0,5.0,3.0,,2.0,61.0,0.0,8.0,11.0,81.0,0.0,6.0,,1.0,0.0,5.0,10.0,1.0,10.0,5.0,16.0,9.0,0.0,4.0,6.0,10.0,12.0,0.0,1.0,6.0,0.0,14.0,3.0,1.0,,17.0,0.0,0.0,30.0,1.0,2.0,,,,,0.0,,,1.0,1.0,2.0,1.0,1.0,1.0,8.0,41.0,11.0,1.0,21.0,8.0,33.0,69.0,5.0,1.0,2.0,,1.0,10.0,,26.0,248.0,,8.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,2.0,2.0,0.0,,1.0,0.0
2023-11-05 00:00:00+00:00,175.0,,72.0,23.0,,203.0,,18.0,106.0,2.0,20.0,0.0,,1.0,0.0,49.0,22.0,,,2.0,0.0,2.0,20.0,19.0,6.0,,4.0,,4.0,3.0,16.0,,,21.0,0.0,,10.0,4.0,,54.0,5.0,13.0,,0.0,,44.0,0.0,2.0,28.0,,3.0,50.0,0.0,3.0,19.0,9.0,0.0,1.0,,0.0,0.0,0.0,9.0,3.0,5.0,5.0,11.0,14.0,5.0,2.0,9.0,23.0,5.0,1.0,0.0,1.0,0.0,32.0,2.0,0.0,,48.0,0.0,0.0,41.0,0.0,2.0,,,,,4.0,,,1.0,0.0,0.0,1.0,1.0,1.0,2.0,36.0,8.0,1.0,8.0,12.0,35.0,0.0,5.0,2.0,1.0,,3.0,2.0,,19.0,87.0,,12.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,,0.0,15.0,0.0,2.0,,2.0,0.0
2023-11-06 00:00:00+00:00,210.0,,103.0,49.0,,304.0,,40.0,209.0,6.0,11.0,0.0,,8.0,0.0,59.0,30.0,,,1.0,0.0,3.0,13.0,24.0,15.0,,5.0,,5.0,10.0,8.0,,,31.0,13.0,,22.0,10.0,,20.0,29.0,24.0,,1.0,,20.0,0.0,13.0,24.0,,1.0,60.0,0.0,6.0,6.0,56.0,7.0,15.0,,0.0,0.0,5.0,18.0,2.0,13.0,9.0,32.0,18.0,15.0,9.0,10.0,30.0,7.0,0.0,0.0,7.0,1.0,28.0,3.0,1.0,,69.0,0.0,0.0,59.0,0.0,2.0,,,,,3.0,,,4.0,2.0,7.0,5.0,1.0,1.0,6.0,55.0,17.0,5.0,23.0,16.0,47.0,1.0,0.0,5.0,2.0,,2.0,3.0,,29.0,106.0,,14.0,0.0,2.0,2.0,0.0,0.0,2.0,,0.0,,6.0,8.0,4.0,4.0,,2.0,0.0
2023-11-07 00:00:00+00:00,203.0,,107.0,24.0,,280.0,,32.0,138.0,3.0,21.0,0.0,,2.0,0.0,54.0,28.0,,,3.0,2.0,1.0,5.0,12.0,7.0,,14.0,,5.0,6.0,1.0,,,34.0,8.0,,12.0,6.0,,33.0,23.0,15.0,,0.0,,4.0,2.0,11.0,7.0,,42.0,61.0,0.0,7.0,6.0,59.0,11.0,6.0,,1.0,2.0,2.0,5.0,0.0,8.0,15.0,67.0,48.0,3.0,4.0,10.0,67.0,12.0,0.0,0.0,3.0,1.0,17.0,1.0,0.0,,13.0,0.0,0.0,76.0,0.0,3.0,,,,,1.0,,,1.0,1.0,9.0,2.0,2.0,3.0,7.0,27.0,15.0,0.0,11.0,20.0,59.0,0.0,2.0,6.0,0.0,,1.0,0.0,,39.0,86.0,,21.0,5.0,3.0,0.0,1.0,0.0,2.0,,0.0,,6.0,2.0,4.0,2.0,,1.0,0.0
2023-11-08 00:00:00+00:00,289.0,,88.0,36.0,,334.0,,39.0,109.0,8.0,15.0,0.0,,5.0,0.0,84.0,11.0,,,2.0,0.0,7.0,8.0,24.0,4.0,,33.0,,16.0,2.0,3.0,,,26.0,8.0,,15.0,9.0,,27.0,24.0,15.0,,2.0,,5.0,3.0,28.0,3.0,,10.0,102.0,0.0,10.0,2.0,46.0,4.0,4.0,,1.0,0.0,0.0,24.0,6.0,10.0,10.0,39.0,10.0,2.0,4.0,12.0,74.0,21.0,1.0,2.0,2.0,0.0,29.0,2.0,0.0,,26.0,1.0,0.0,72.0,0.0,3.0,,,,,1.0,,,2.0,3.0,2.0,1.0,1.0,6.0,4.0,42.0,11.0,2.0,34.0,12.0,37.0,5.0,6.0,3.0,3.0,,2.0,0.0,,45.0,192.0,,18.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,5.0,3.0,4.0,4.0,,3.0,0.0
2023-11-09 00:00:00+00:00,282.0,,84.0,25.0,,379.0,,36.0,74.0,13.0,18.0,6.0,,9.0,0.0,78.0,5.0,,,2.0,0.0,7.0,9.0,18.0,6.0,,10.0,,14.0,0.0,3.0,,,41.0,6.0,,14.0,12.0,,33.0,20.0,19.0,,0.0,,23.0,1.0,40.0,2.0,,2.0,89.0,0.0,10.0,3.0,74.0,13.0,0.0,,0.0,1.0,1.0,27.0,2.0,9.0,7.0,27.0,162.0,7.0,9.0,10.0,91.0,21.0,2.0,3.0,5.0,0.0,27.0,4.0,0.0,,51.0,0.0,0.0,99.0,1.0,1.0,,,,,1.0,,,1.0,2.0,2.0,2.0,4.0,3.0,6.0,68.0,10.0,0.0,24.0,11.0,69.0,1.0,29.0,3.0,1.0,,3.0,0.0,,25.0,166.0,,14.0,3.0,4.0,5.0,2.0,0.0,1.0,,0.0,,11.0,9.0,5.0,1.0,,1.0,0.0
2023-11-10 00:00:00+00:00,221.0,,93.0,15.0,,358.0,,33.0,118.0,49.0,24.0,16.0,,25.0,0.0,43.0,34.0,,,5.0,0.0,3.0,13.0,19.0,12.0,,14.0,,15.0,1.0,7.0,,,32.0,8.0,,16.0,16.0,,30.0,24.0,20.0,,1.0,,20.0,0.0,49.0,0.0,,0.0,150.0,0.0,8.0,0.0,58.0,8.0,4.0,,1.0,3.0,15.0,16.0,4.0,8.0,6.0,36.0,28.0,5.0,3.0,18.0,89.0,23.0,4.0,1.0,0.0,1.0,45.0,3.0,4.0,,28.0,0.0,0.0,54.0,0.0,2.0,,,,,2.0,,,2.0,4.0,0.0,2.0,2.0,3.0,9.0,67.0,10.0,1.0,19.0,12.0,47.0,2.0,19.0,4.0,0.0,,4.0,3.0,,43.0,158.0,,16.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,,4.0,7.0,5.0,1.0,,1.0,1.0
2023-11-11 00:00:00+00:00,237.0,,87.0,15.0,,295.0,,20.0,135.0,7.0,28.0,0.0,,85.0,0.0,82.0,10.0,,,5.0,0.0,2.0,10.0,21.0,2.0,,46.0,,13.0,2.0,17.0,,,40.0,1.0,,10.0,12.0,,27.0,31.0,9.0,,0.0,,4.0,5.0,30.0,1.0,,1.0,41.0,0.0,6.0,1.0,43.0,3.0,1.0,,3.0,2.0,2.0,38.0,5.0,9.0,2.0,34.0,14.0,1.0,4.0,33.0,28.0,41.0,2.0,0.0,2.0,1.0,30.0,2.0,0.0,,25.0,0.0,0.0,121.0,0.0,2.0,,,,,1.0,,,0.0,0.0,1.0,2.0,0.0,8.0,10.0,56.0,9.0,1.0,18.0,4.0,38.0,0.0,10.0,1.0,0.0,,2.0,0.0,,29.0,175.0,,12.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,,1.0,2.0,0.0,6.0,,0.0,0.0
2023-11-12 00:00:00+00:00,156.0,,74.0,33.0,,249.0,,18.0,82.0,10.0,17.0,1.0,,29.0,0.0,101.0,9.0,,,0.0,0.0,3.0,4.0,20.0,1.0,,62.0,,15.0,4.0,19.0,,,34.0,4.0,,17.0,5.0,,30.0,35.0,13.0,,0.0,,5.0,2.0,5.0,0.0,,1.0,44.0,0.0,5.0,2.0,32.0,1.0,2.0,,1.0,2.0,5.0,77.0,1.0,5.0,4.0,25.0,6.0,0.0,8.0,51.0,31.0,52.0,0.0,0.0,2.0,0.0,11.0,2.0,0.0,,41.0,0.0,0.0,66.0,0.0,0.0,,,,,3.0,,,1.0,1.0,6.0,1.0,2.0,0.0,4.0,51.0,16.0,3.0,7.0,5.0,55.0,0.0,2.0,4.0,0.0,,0.0,1.0,,24.0,263.0,,15.0,0.0,2.0,0.0,0.0,1.0,26.0,,0.0,,1.0,0.0,2.0,1.0,,0.0,0.0
2023-11-13 00:00:00+00:00,173.0,,122.0,46.0,,271.0,,47.0,83.0,11.0,19.0,1.0,,10.0,0.0,92.0,13.0,,,6.0,0.0,2.0,8.0,30.0,1.0,,22.0,,30.0,3.0,11.0,,,62.0,5.0,,16.0,7.0,,46.0,21.0,12.0,,0.0,,6.0,0.0,9.0,1.0,,11.0,67.0,0.0,7.0,0.0,9.0,4.0,2.0,,0.0,0.0,2.0,124.0,2.0,6.0,5.0,30.0,8.0,2.0,8.0,46.0,30.0,20.0,0.0,0.0,11.0,1.0,31.0,2.0,6.0,,43.0,0.0,0.0,65.0,0.0,3.0,,,,,2.0,,,4.0,1.0,2.0,7.0,2.0,8.0,3.0,34.0,14.0,7.0,27.0,11.0,66.0,3.0,5.0,12.0,0.0,,3.0,0.0,,38.0,121.0,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,,0.0,,1.0,14.0,1.0,1.0,,8.0,0.0
2023-11-14 00:00:00+00:00,172.0,,84.0,18.0,,298.0,,71.0,70.0,7.0,27.0,9.0,,3.0,0.0,81.0,12.0,,,4.0,0.0,1.0,10.0,24.0,3.0,,17.0,,13.0,2.0,6.0,,,30.0,7.0,,29.0,8.0,,29.0,22.0,20.0,,0.0,,3.0,0.0,44.0,4.0,,6.0,66.0,0.0,5.0,6.0,23.0,20.0,1.0,,0.0,0.0,1.0,31.0,5.0,5.0,3.0,38.0,2.0,2.0,4.0,60.0,27.0,21.0,3.0,0.0,1.0,1.0,41.0,1.0,0.0,,51.0,0.0,0.0,67.0,0.0,3.0,,,,,1.0,,,0.0,2.0,4.0,1.0,6.0,7.0,12.0,44.0,11.0,1.0,31.0,11.0,58.0,1.0,4.0,6.0,1.0,,1.0,0.0,,51.0,140.0,,17.0,2.0,1.0,0.0,0.0,0.0,0.0,,3.0,,8.0,3.0,2.0,2.0,,2.0,1.0
2023-11-15 00:00:00+00:00,258.0,,123.0,19.0,,328.0,,30.0,126.0,15.0,30.0,3.0,,5.0,0.0,115.0,23.0,,,5.0,0.0,2.0,10.0,22.0,2.0,,20.0,,14.0,2.0,17.0,,,23.0,11.0,,28.0,11.0,,48.0,22.0,16.0,,0.0,,5.0,6.0,29.0,9.0,,1.0,43.0,0.0,11.0,6.0,31.0,6.0,8.0,,16.0,1.0,3.0,20.0,5.0,15.0,2.0,27.0,6.0,1.0,8.0,84.0,39.0,24.0,3.0,2.0,3.0,0.0,37.0,4.0,4.0,,17.0,0.0,0.0,92.0,0.0,1.0,,,,,1.0,,,1.0,3.0,1.0,5.0,0.0,4.0,7.0,43.0,7.0,6.0,31.0,11.0,61.0,2.0,6.0,3.0,0.0,,1.0,0.0,,71.0,172.0,,14.0,0.0,2.0,3.0,0.0,0.0,2.0,,0.0,,6.0,2.0,0.0,4.0,,1.0,1.0
2023-11-16 00:00:00+00:00,151.0,,106.0,32.0,,408.0,,23.0,98.0,11.0,30.0,2.0,,7.0,0.0,162.0,21.0,,,5.0,0.0,3.0,6.0,14.0,4.0,,16.0,,4.0,0.0,50.0,,,26.0,4.0,,46.0,7.0,,17.0,22.0,23.0,,1.0,,12.0,1.0,31.0,6.0,,3.0,46.0,0.0,11.0,6.0,11.0,4.0,7.0,,5.0,2.0,4.0,36.0,4.0,11.0,2.0,29.0,9.0,2.0,6.0,179.0,38.0,16.0,1.0,1.0,2.0,1.0,88.0,4.0,1.0,,19.0,0.0,0.0,70.0,1.0,3.0,,,,,2.0,,,5.0,0.0,4.0,1.0,3.0,6.0,9.0,53.0,14.0,6.0,14.0,8.0,59.0,2.0,8.0,3.0,10.0,,3.0,0.0,,37.0,230.0,,12.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,,9.0,2.0,2.0,5.0,,2.0,0.0
2023-11-17 00:00:00+00:00,174.0,,75.0,24.0,,299.0,,29.0,66.0,11.0,19.0,2.0,,54.0,0.0,175.0,11.0,,,1.0,0.0,3.0,11.0,15.0,6.0,,14.0,,4.0,0.0,45.0,,,32.0,5.0,,41.0,9.0,,21.0,24.0,26.0,,1.0,,7.0,2.0,37.0,4.0,,2.0,78.0,0.0,13.0,4.0,18.0,3.0,1.0,,0.0,0.0,2.0,11.0,5.0,6.0,2.0,59.0,10.0,1.0,5.0,73.0,17.0,25.0,2.0,1.0,11.0,2.0,55.0,3.0,0.0,,8.0,0.0,0.0,84.0,1.0,5.0,,,,,0.0,,,1.0,2.0,1.0,4.0,0.0,6.0,7.0,55.0,7.0,2.0,19.0,8.0,72.0,6.0,3.0,4.0,12.0,,1.0,0.0,,47.0,321.0,,21.0,0.0,5.0,0.0,0.0,0.0,2.0,,2.0,,1.0,6.0,1.0,1.0,,0.0,0.0
2023-11-18 00:00:00+00:00,118.0,,60.0,15.0,,282.0,,29.0,48.0,9.0,23.0,1.0,,39.0,0.0,110.0,10.0,,,0.0,0.0,2.0,6.0,13.0,2.0,,25.0,,4.0,0.0,126.0,,,23.0,5.0,,19.0,7.0,,13.0,40.0,16.0,,1.0,,3.0,1.0,21.0,1.0,,0.0,70.0,0.0,6.0,0.0,8.0,3.0,1.0,,0.0,7.0,13.0,11.0,12.0,3.0,1.0,31.0,1.0,1.0,3.0,76.0,24.0,22.0,1.0,1.0,0.0,2.0,33.0,2.0,0.0,,4.0,0.0,0.0,41.0,0.0,8.0,,,,,0.0,,,1.0,0.0,5.0,0.0,0.0,3.0,3.0,23.0,10.0,0.0,28.0,5.0,35.0,1.0,5.0,1.0,3.0,,0.0,0.0,,48.0,146.0,,15.0,4.0,0.0,0.0,2.0,0.0,1.0,,0.0,,0.0,2.0,5.0,2.0,,1.0,0.0
2023-11-19 00:00:00+00:00,129.0,,73.0,9.0,,288.0,,22.0,84.0,8.0,21.0,1.0,,1.0,0.0,120.0,16.0,,,0.0,0.0,4.0,7.0,6.0,1.0,,18.0,,4.0,0.0,26.0,,,33.0,4.0,,10.0,6.0,,25.0,38.0,12.0,,1.0,,3.0,2.0,28.0,1.0,,0.0,64.0,0.0,12.0,0.0,9.0,0.0,1.0,,8.0,0.0,2.0,5.0,1.0,8.0,0.0,33.0,5.0,0.0,7.0,39.0,26.0,28.0,1.0,0.0,2.0,0.0,29.0,1.0,0.0,,18.0,0.0,0.0,59.0,0.0,0.0,,,,,1.0,,,1.0,1.0,2.0,1.0,0.0,9.0,1.0,53.0,14.0,0.0,20.0,10.0,30.0,0.0,3.0,1.0,2.0,,4.0,1.0,,29.0,148.0,,14.0,3.0,0.0,1.0,0.0,0.0,1.0,,0.0,,0.0,0.0,3.0,2.0,,0.0,0.0
2023-11-20 00:00:00+00:00,157.0,,100.0,8.0,,316.0,,28.0,106.0,27.0,36.0,0.0,,7.0,0.0,99.0,26.0,,,3.0,0.0,6.0,7.0,18.0,2.0,,12.0,,20.0,3.0,24.0,,,38.0,8.0,,15.0,6.0,,89.0,19.0,21.0,,0.0,,13.0,0.0,29.0,6.0,,0.0,87.0,0.0,7.0,3.0,13.0,5.0,1.0,,17.0,2.0,2.0,14.0,5.0,3.0,9.0,23.0,15.0,2.0,12.0,44.0,24.0,19.0,5.0,0.0,0.0,0.0,37.0,8.0,0.0,,11.0,0.0,0.0,93.0,0.0,4.0,,,,,2.0,,,2.0,1.0,3.0,10.0,1.0,6.0,4.0,59.0,7.0,1.0,17.0,6.0,59.0,9.0,1.0,4.0,3.0,,3.0,1.0,,42.0,137.0,,25.0,2.0,1.0,2.0,0.0,0.0,0.0,,1.0,,6.0,1.0,2.0,4.0,,2.0,0.0
2023-11-21 00:00:00+00:00,151.0,,78.0,10.0,,420.0,,52.0,91.0,12.0,26.0,1.0,,4.0,0.0,84.0,21.0,,,3.0,1.0,0.0,5.0,25.0,2.0,,15.0,,4.0,2.0,6.0,,,25.0,5.0,,8.0,17.0,,26.0,27.0,19.0,,0.0,,5.0,1.0,36.0,9.0,,2.0,51.0,0.0,10.0,7.0,11.0,12.0,1.0,,4.0,2.0,2.0,7.0,3.0,7.0,11.0,35.0,3.0,0.0,9.0,30.0,18.0,22.0,4.0,1.0,2.0,1.0,54.0,11.0,0.0,,20.0,0.0,0.0,83.0,0.0,22.0,,,,,1.0,,,1.0,4.0,1.0,4.0,1.0,8.0,13.0,84.0,10.0,1.0,36.0,10.0,69.0,28.0,3.0,5.0,3.0,,1.0,0.0,,40.0,194.0,,27.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,24.0,5.0,3.0,2.0,,3.0,0.0
2023-11-22 00:00:00+00:00,159.0,,118.0,15.0,,411.0,,50.0,129.0,12.0,29.0,0.0,,13.0,0.0,119.0,17.0,,,3.0,0.0,2.0,7.0,10.0,3.0,,10.0,,7.0,6.0,6.0,,,46.0,8.0,,11.0,18.0,,44.0,57.0,29.0,,0.0,,5.0,1.0,41.0,5.0,,3.0,65.0,0.0,10.0,1.0,16.0,20.0,0.0,,1.0,1.0,3.0,10.0,4.0,6.0,6.0,44.0,8.0,4.0,6.0,51.0,32.0,19.0,3.0,0.0,9.0,0.0,36.0,4.0,0.0,,6.0,2.0,0.0,55.0,1.0,10.0,,,,,0.0,,,4.0,2.0,0.0,5.0,3.0,7.0,11.0,91.0,12.0,0.0,22.0,14.0,58.0,5.0,2.0,4.0,4.0,,2.0,0.0,,39.0,156.0,,28.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,7.0,3.0,1.0,1.0,,1.0,0.0
2023-11-23 00:00:00+00:00,149.0,,161.0,23.0,,347.0,,41.0,71.0,22.0,36.0,1.0,,9.0,0.0,88.0,6.0,,,0.0,0.0,3.0,28.0,21.0,3.0,,21.0,,6.0,3.0,4.0,,,24.0,10.0,,27.0,7.0,,31.0,32.0,17.0,,5.0,,11.0,3.0,42.0,1.0,,1.0,43.0,0.0,19.0,2.0,18.0,7.0,4.0,,0.0,0.0,5.0,10.0,2.0,10.0,10.0,43.0,71.0,6.0,8.0,13.0,22.0,22.0,2.0,0.0,25.0,0.0,31.0,4.0,4.0,,5.0,0.0,0.0,83.0,0.0,4.0,,,,,3.0,,,1.0,4.0,2.0,1.0,1.0,17.0,7.0,107.0,6.0,0.0,29.0,14.0,55.0,2.0,6.0,1.0,0.0,,2.0,0.0,,48.0,157.0,,17.0,4.0,0.0,5.0,1.0,0.0,2.0,,1.0,,2.0,6.0,2.0,1.0,,0.0,0.0
2023-11-24 00:00:00+00:00,130.0,,91.0,15.0,,320.0,,34.0,71.0,20.0,20.0,2.0,,10.0,0.0,76.0,18.0,,,4.0,0.0,2.0,6.0,11.0,5.0,,18.0,,9.0,4.0,2.0,,,28.0,1.0,,38.0,9.0,,33.0,36.0,4.0,,7.0,,16.0,0.0,32.0,2.0,,2.0,96.0,0.0,41.0,1.0,5.0,4.0,3.0,,1.0,1.0,29.0,3.0,6.0,4.0,5.0,38.0,13.0,2.0,3.0,23.0,25.0,23.0,1.0,2.0,4.0,0.0,22.0,2.0,3.0,,17.0,0.0,0.0,111.0,0.0,7.0,,,,,0.0,,,2.0,2.0,0.0,8.0,0.0,12.0,10.0,93.0,9.0,1.0,15.0,22.0,53.0,2.0,6.0,2.0,0.0,,4.0,0.0,,46.0,146.0,,24.0,1.0,0.0,1.0,1.0,0.0,3.0,,1.0,,3.0,3.0,6.0,2.0,,1.0,0.0
2023-11-25 00:00:00+00:00,142.0,,73.0,11.0,,267.0,,28.0,77.0,9.0,8.0,0.0,,1.0,0.0,90.0,13.0,,,4.0,0.0,2.0,13.0,7.0,1.0,,12.0,,5.0,7.0,2.0,,,46.0,1.0,,6.0,12.0,,19.0,38.0,10.0,,7.0,,3.0,3.0,33.0,2.0,,2.0,75.0,0.0,29.0,2.0,12.0,3.0,0.0,,2.0,0.0,4.0,7.0,3.0,7.0,3.0,54.0,6.0,1.0,10.0,13.0,13.0,16.0,1.0,2.0,5.0,1.0,25.0,1.0,1.0,,8.0,0.0,0.0,103.0,1.0,2.0,,,,,0.0,,,0.0,8.0,0.0,1.0,0.0,2.0,4.0,54.0,10.0,0.0,23.0,10.0,42.0,1.0,3.0,3.0,2.0,,2.0,0.0,,48.0,112.0,,14.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,5.0,2.0,1.0,,0.0,0.0
